,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C),holidays,HVM2,HVNM,HVEM,CentralPP,EEBuilding,MSBuilding,LSBuilding,MEBuilding,LGLibrary,StartupB,KumhoHall,CoolingPump123,CoolingPump456,MarriedAptE,Dorm9,AdvancedLight,MSBuildingE,EEBuildingE,LSBuildingE,MEBuildingE,LGLibraryE,CentralPPE,AdvancedLightE,HVNM1,HVNM2,HighVoltageCapacitor,RenewableEnergyBuilding,CollegeB,CollegeDormA,StudentUnion2,ScholarPP,FacultyApt,CollegeC,CentralResearchEquipmentCenter,CollegeA,DasanBuilding,IndustryCollabResearchBuilding,RenewableEnergyBuildingE,CollegeBE,CollegeDormAE,ScholarPPE,StudentUnion2E,FacultyAptE,CollegeCE,CentralResearchEquipmentCenterE,CollegeAE,DasanBuildingE,IndustryCollabResearchBuildingE,SV2,SV5,SV6
51,3,24.8,0.0,0.1,0.0,99,999.2,0.0,0.0,24.4,0.0,1244.3,1702.5,400.0,90.7,367.6,405.1,535.0,124.5,187.3,27.7,41.7,0.0,0.0,247.6,42.1,688.0,28.4,116.5,68.3,12.7,32.6,111.3,63.3,106.3,2026.4,0.0,907.3,205.8,118.1,63.9,67.1,59.0,172.0,265.8,25.5,474.1,32.3,79.8,25.9,33.4,35.6,21.5,13.0,16.1,52.4,14.0,33.9,17.8,2695.9,2115.05,680.75
52,4,24.9,0.0,0.0,0.0,99,998.8,0.0,0.0,24.7,0.0,1252.3,1610.9,389.8,101.9,365.1,400.0,479.6,121.3,180.5,34.7,46.2,0.0,0.0,245.3,39.9,701.1,27.7,116.9,68.4,16.5,32.4,102.8,65.7,100.7,2067.1,0.0,914.1,206.8,119.4,64.3,66.1,59.7,175.9,285.7,23.5,484.7,33.5,77.1,24.9,28.2,34.6,21.7,14.6,15.9,52.4,14.4,34.1,18.0,2681.65,2081.25,681.95
53,5,24.7,0.0,0.0,0.0,99,998.9,0.0,0.0,24.6,0.0,1281.3,1650.0,354.4,100.5,360.5,399.5,479.0,122.2,192.3,26.8,44.9,0.0,0.0,231.5,41.0,717.9,28.9,116.9,68.6,13.4,35.6,59.3,61.7,102.0,1973.0,0.0,906.2,198.3,108.0,63.7,64.7,53.3,173.4,274.7,23.7,480.5,30.3,75.7,24.9,14.5,25.9,21.7,15.4,15.2,52.2,14.1,31.1,17.8,2655.0,2018.5,698.45
54,6,24.5,0.0,0.6,70.0,99,998.5,0.0,0.08,24.7,0.0,1263.8,1710.6,391.0,107.2,364.5,402.7,508.4,124.8,210.8,27.5,45.1,0.0,0.0,239.3,62.5,717.9,29.8,118.3,73.4,19.8,49.5,79.5,64.3,93.7,1960.9,355.4,896.3,199.1,106.8,75.6,87.3,55.2,170.3,266.4,26.3,471.1,23.4,75.5,24.3,22.0,21.8,22.0,14.6,15.3,52.7,25.6,30.9,17.9,2640.45,2030.65,688.9000000000001
55,7,24.8,0.0,0.0,0.0,99,998.7,0.0,0.18,25.4,0.0,1254.7,1817.5,448.4,151.0,373.1,407.8,550.7,139.3,236.4,40.8,45.3,0.0,0.0,272.5,45.3,660.9,30.0,123.4,95.5,20.4,55.8,100.1,63.6,0.0,2051.9,0.0,903.4,220.3,110.7,109.8,74.5,56.3,169.4,276.9,34.1,475.6,14.6,75.7,23.8,16.3,26.8,22.1,26.3,16.7,52.7,14.4,30.3,17.8,2783.8999999999996,2181.7,627.25
56,8,25.9,0.0,1.6,70.0,99,998.7,0.5,0.95,28.4,0.0,1811.1,2086.2,539.4,157.9,405.1,469.2,607.5,206.4,297.8,49.0,48.3,0.0,0.0,349.0,57.5,783.1,38.0,134.3,105.0,18.6,73.4,152.1,81.8,0.0,2046.2,327.1,936.0,239.4,111.5,126.1,72.1,77.9,165.4,222.6,39.3,498.9,0.0,80.7,23.7,17.9,35.2,24.5,31.3,17.2,52.9,13.9,35.5,17.8,3185.35,2317.45,908.5
57,9,27.4,0.0,0.4,0.0,97,998.9,0.3,1.33,30.9,0.0,1877.5,2399.7,571.4,204.0,470.6,514.9,768.6,287.0,315.2,53.8,58.4,0.0,0.0,340.0,64.1,842.4,48.5,152.3,119.2,22.3,82.4,154.8,88.1,0.0,2130.1,0.0,936.0,237.9,108.4,137.4,82.6,83.9,169.4,200.9,43.8,523.6,0.0,90.7,24.2,28.7,24.4,22.3,33.3,16.8,53.4,24.2,45.9,17.9,3395.8,2525.2,936.75
58,10,27.7,0.0,1.0,250.0,95,998.8,0.3,1.37,31.2,0.0,1834.1,2438.8,591.0,204.0,481.6,539.7,772.9,252.3,303.3,56.9,62.5,0.0,0.0,338.0,61.0,834.5,46.5,153.9,113.9,21.7,79.2,146.8,89.9,0.0,2145.4,346.4,998.0,280.2,94.6,136.3,75.4,86.6,175.4,196.6,42.0,567.6,0.0,93.2,26.6,29.3,23.4,24.3,31.1,15.2,65.7,14.4,48.2,17.9,3434.8,2584.9,918.85
59,11,28.5,0.0,2.2,200.0,91,998.7,0.1,1.67,34.3,0.0,1915.8,2444.0,682.8,151.7,503.4,542.3,721.1,298.8,332.9,58.9,63.2,0.0,0.0,365.8,65.7,851.4,46.7,151.7,120.6,23.6,86.1,221.8,86.0,0.0,2125.3,326.9,1007.1,261.7,130.1,133.9,76.7,80.0,168.3,143.0,45.5,556.3,0.0,100.7,26.7,32.9,26.4,24.1,28.1,17.0,53.6,14.4,55.0,18.1,3425.7,2561.6,956.85
60,12,29.1,0.0,1.5,180.0,89,998.6,0.1,1.7,34.7,0.0,1866.7,2382.2,659.9,94.9,509.2,539.5,639.4,311.8,317.2,47.7,61.9,0.0,0.0,358.3,63.0,840.5,46.7,148.7,112.0,26.6,78.4,224.9,86.5,0.0,2194.9,333.9,1026.6,264.8,139.2,129.7,77.7,78.5,170.1,190.5,50.0,610.3,0.0,98.8,40.9,33.7,34.7,30.4,42.8,17.3,53.0,29.6,52.2,18.1,3459.6000000000004,2555.0,931.15
61,13,31.3,0.0,0.9,200.0,78,997.8,0.8,2.97,41.0,0.0,1915.8,2545.9,646.8,147.7,503.4,563.0,714.4,284.1,334.2,56.8,65.5,0.0,0.0,374.4,56.5,863.4,53.0,153.7,104.0,28.4,86.2,218.0,93.5,0.0,2238.9,324.0,1023.2,273.9,149.1,116.2,80.0,91.4,178.5,175.5,46.2,584.2,0.0,114.1,38.6,34.9,21.8,33.7,43.0,16.5,54.9,15.1,58.0,18.4,3580.4,2672.8999999999996,961.45
62,14,30.7,0.0,1.5,200.0,76,997.2,0.5,2.37,37.8,0.0,1935.7,2522.1,593.6,227.8,501.8,561.4,727.8,292.0,326.7,50.2,71.5,0.0,0.0,329.9,58.4,857.5,51.0,164.9,110.1,22.0,85.4,153.5,96.2,0.0,2243.4,0.0,1067.7,277.6,129.1,115.0,78.1,91.0,171.1,163.6,44.1,603.6,0.0,109.0,41.0,33.0,22.0,25.9,27.8,17.6,63.2,24.1,62.9,18.4,3578.8999999999996,2664.3,967.55
63,15,30.0,0.0,2.0,230.0,82,996.8,0.3,1.66,34.7,0.0,1816.4,2614.1,596.6,210.3,502.0,580.1,744.3,283.4,364.6,58.5,69.3,0.0,0.0,296.9,55.8,829.8,52.2,152.6,110.1,26.3,84.6,128.7,81.9,0.0,2376.3,0.0,1071.0,283.2,159.7,142.9,78.3,95.6,179.5,240.4,50.1,579.6,0.0,111.0,38.1,35.5,35.1,35.9,28.4,31.5,54.1,21.5,64.3,17.9,3650.05,2785.45,907.55
64,16,30.2,0.0,2.1,200.0,84,996.8,0.0,1.0,33.8,0.0,1845.5,2495.0,595.0,145.0,502.0,565.9,700.4,297.5,345.8,57.0,69.8,0.0,0.0,289.7,56.1,855.7,51.3,154.6,112.0,22.7,86.6,138.2,86.6,0.0,2477.9,344.9,1070.0,300.5,172.7,184.0,83.8,89.5,179.5,242.7,39.8,598.5,3.8,111.5,35.6,32.9,35.1,22.9,28.7,17.7,54.5,23.8,65.7,17.6,3611.5,2766.55,926.7
65,17,29.5,0.0,3.1,200.0,88,996.6,0.1,0.93,32.2,0.0,1652.5,2458.9,596.5,117.0,488.8,545.5,638.5,306.5,334.3,45.0,61.6,0.0,0.0,367.0,54.7,798.5,45.1,152.5,105.9,23.4,86.6,173.2,80.6,0.0,2432.8,352.7,1111.6,304.9,169.7,120.1,81.9,98.0,180.6,241.9,47.3,616.5,0.0,112.5,38.2,40.2,21.7,27.5,34.6,17.2,67.5,14.4,64.1,17.7,3507.55,2705.55,825.35
66,18,28.4,0.0,2.9,250.0,92,996.6,0.2,0.74,30.8,0.0,1510.0,2207.9,551.3,134.1,440.4,515.2,597.8,221.0,316.3,27.8,57.1,0.0,0.0,415.1,66.3,753.3,45.9,149.1,89.6,22.8,87.7,144.0,80.6,49.8,2502.7,351.4,1105.2,315.7,184.9,120.1,86.7,106.6,185.8,277.2,49.6,621.9,19.7,115.7,28.3,48.5,22.1,31.1,29.8,17.3,64.7,14.2,62.9,18.0,3384.2999999999997,2669.1,768.55
67,19,27.4,0.0,2.2,270.0,97,996.6,0.0,0.39,29.0,0.0,1508.3,2099.2,506.2,149.6,434.0,504.5,609.0,178.9,280.0,35.4,51.3,0.0,0.0,441.8,61.0,696.8,41.7,144.2,84.2,25.7,76.7,139.4,66.7,97.7,2400.1,0.0,1070.4,285.3,165.5,74.9,77.2,114.8,173.9,290.0,35.9,574.0,30.1,104.8,37.3,48.8,40.9,20.9,37.4,35.3,63.3,14.7,57.4,18.1,3246.05,2538.05,804.15
68,20,26.8,0.0,0.7,230.0,99,996.5,0.0,0.13,27.3,0.0,1556.2,2045.9,522.9,145.9,421.4,481.1,597.8,166.9,284.5,28.6,47.4,0.0,0.0,477.3,63.6,718.8,42.3,142.7,86.3,24.8,68.4,155.5,67.0,111.0,2440.6,0.0,1036.5,286.6,171.2,72.4,81.2,116.4,171.7,292.7,35.6,551.3,36.9,106.7,39.5,35.7,42.3,23.1,36.1,38.7,65.6,12.8,56.5,19.1,3310.05,2560.3,834.1999999999999
69,21,26.7,0.0,1.6,200.0,99,996.7,0.0,0.0,26.2,0.0,1511.7,2068.0,519.8,171.2,425.3,476.6,587.4,165.6,288.0,45.4,44.4,0.0,0.0,458.9,85.1,746.4,40.3,145.0,78.6,17.2,57.7,167.4,68.1,100.2,2395.8,0.0,1027.6,289.4,176.9,66.5,72.2,110.4,173.0,310.8,36.4,542.0,34.8,104.2,31.8,35.5,36.5,23.4,31.7,30.2,67.5,12.5,56.4,17.7,3275.5,2540.7,810.85
70,22,26.1,0.0,1.6,230.0,99,997.3,0.0,0.0,25.6,0.0,1399.1,1950.7,503.0,124.0,413.7,472.8,565.5,170.4,277.4,26.3,47.4,0.0,0.0,365.4,67.3,685.1,36.0,136.9,77.8,18.5,54.9,165.0,66.9,104.0,2379.9,332.5,1057.2,283.2,186.8,58.6,70.5,99.4,178.8,308.5,33.6,543.1,32.7,102.4,38.7,36.5,37.3,23.1,30.1,30.3,53.1,21.5,55.8,17.9,3129.95,2448.4,759.95
71,23,25.8,0.0,1.7,180.0,99,997.3,0.0,0.0,25.2,0.0,1409.0,1938.3,517.1,119.9,396.9,470.0,549.0,167.3,272.2,32.7,48.5,0.0,0.0,383.7,68.5,677.7,38.7,135.4,74.8,18.0,41.2,155.8,64.8,95.7,2295.1,335.4,980.2,261.7,190.4,61.9,75.6,96.2,175.2,282.0,28.7,530.6,34.0,96.9,28.5,44.8,38.6,34.5,29.3,30.3,53.8,14.1,51.3,17.8,3100.6000000000004,2404.95,755.3
72,0,25.9,0.0,0.0,0.0,99,997.2,0.0,0.0,25.1,0.0,1421.6,1845.1,447.3,112.7,391.5,448.2,504.9,159.2,246.8,20.8,45.6,0.0,0.0,350.1,71.4,691.4,32.2,135.6,72.6,17.1,35.4,139.9,64.6,98.7,2251.2,0.0,968.2,240.8,182.1,66.0,80.5,84.7,179.0,296.8,31.9,523.5,33.6,92.6,26.3,40.2,40.3,24.1,25.0,15.6,53.9,13.1,48.1,18.0,3001.25,2302.55,760.1999999999999
73,1,25.7,0.0,2.4,200.0,98,997.1,0.0,0.0,25.0,0.0,1367.4,1816.8,440.0,104.3,387.2,439.6,528.8,143.5,258.4,49.0,44.2,0.0,0.0,315.8,53.5,693.3,28.7,136.4,72.1,16.1,35.2,124.1,64.8,106.3,2159.2,0.0,986.0,247.7,173.8,56.9,74.9,73.7,170.2,279.1,38.6,511.3,32.8,84.3,39.5,37.9,49.1,22.3,21.0,16.8,62.9,13.4,44.1,18.0,2908.55,2264.25,742.4499999999999
74,2,25.4,0.0,1.2,230.0,98,996.7,0.0,0.0,25.0,0.0,1335.4,1723.1,414.0,97.8,389.7,418.5,481.9,131.7,245.4,26.8,47.3,0.0,0.0,296.0,47.9,716.1,30.7,126.4,69.3,18.5,33.4,114.3,62.6,101.2,2113.8,0.0,909.0,239.4,165.4,53.1,74.8,62.7,173.8,296.1,34.0,499.4,32.8,83.0,26.4,33.8,36.5,38.0,14.0,15.7,52.9,14.2,34.8,17.9,2803.6,2171.9,727.2
75,3,25.5,0.0,0.0,0.0,98,996.4,0.0,0.0,25.0,0.0,1287.0,1732.4,413.1,108.1,371.8,417.9,491.3,122.2,242.4,30.9,45.5,0.0,0.0,271.6,43.5,678.8,23.6,126.1,67.6,10.1,32.6,108.4,60.2,95.0,2107.7,0.0,941.1,245.8,141.8,63.2,70.0,60.2,174.7,296.1,28.3,477.5,30.6,79.3,34.8,33.8,37.5,20.6,12.2,16.3,52.7,14.2,34.1,17.7,2799.1499999999996,2178.9,696.45
76,4,25.1,0.0,1.8,230.0,98,995.9,0.0,0.0,24.7,0.0,1286.0,1700.4,406.2,105.0,377.1,407.9,476.1,113.6,237.3,27.5,42.6,0.0,0.0,248.5,41.9,726.3,23.8,126.1,72.1,8.9,33.4,109.9,61.1,100.8,2057.3,0.0,912.3,229.8,137.4,63.8,76.8,57.4,175.1,246.5,30.1,474.5,31.7,78.6,25.5,24.4,34.6,20.6,17.3,16.5,52.3,14.1,33.4,17.7,2745.15,2115.95,697.5500000000001
77,5,24.9,0.0,1.3,180.0,99,995.7,0.0,0.0,24.7,0.0,1270.5,1744.5,364.1,106.3,367.3,416.2,528.2,109.9,257.6,29.3,44.3,0.0,0.0,249.9,37.1,686.6,29.5,127.2,71.3,9.8,32.6,61.6,59.0,91.4,2081.2,330.5,901.6,230.0,126.9,143.9,75.9,56.8,173.0,243.6,27.0,484.9,28.6,80.5,37.3,25.1,30.4,30.0,24.0,15.4,53.0,27.9,38.3,17.6,2718.8,2131.35,685.2
78,6,24.6,0.0,0.0,0.0,99,995.9,0.0,0.06,24.9,0.0,1242.2,1726.6,396.1,118.3,369.1,419.3,494.6,115.6,240.5,37.6,42.4,0.0,0.0,241.1,38.9,664.1,38.2,124.5,76.3,13.9,42.2,85.2,57.1,93.3,2128.4,332.0,895.7,220.2,128.4,174.7,70.1,60.4,173.8,249.5,31.1,485.0,26.0,85.6,36.4,27.9,22.4,31.6,27.7,17.8,53.2,13.8,38.7,18.7,2753.4,2176.1,672.7
79,7,23.7,5.1,0.0,0.0,99,995.8,0.0,0.12,24.4,0.0,1285.9,1772.2,435.2,104.2,373.3,422.3,513.0,140.3,229.4,37.6,45.9,0.0,0.0,338.3,43.9,671.5,30.7,124.6,78.6,15.8,57.5,105.2,56.6,22.2,2229.1,328.6,944.0,257.2,138.2,176.0,75.0,83.9,169.7,219.0,48.8,527.4,9.2,95.5,38.0,26.7,26.2,31.6,31.5,16.1,65.3,26.9,41.8,20.2,2865.1499999999996,2229.15,644.9
80,8,23.7,4.7,0.0,0.0,99,995.9,0.0,0.13,24.7,0.0,1779.0,2084.3,513.0,177.2,398.2,444.0,626.0,187.3,286.2,55.0,50.9,0.0,0.0,345.0,62.5,734.3,34.8,140.3,103.9,14.5,71.8,125.7,73.0,0.0,2569.8,327.3,1107.5,288.3,131.0,215.3,95.7,79.1,207.0,214.3,63.0,610.8,0.0,114.1,40.6,34.7,33.1,48.3,43.2,36.6,70.2,28.5,61.7,29.5,3451.65,2572.05,888.35
81,9,23.8,3.7,0.0,0.0,99,995.6,0.0,0.2,25.2,0.0,1883.2,2277.5,578.2,166.9,443.8,510.8,731.6,224.0,322.6,60.1,52.7,0.0,0.0,347.3,69.3,802.9,47.4,146.9,103.1,26.7,75.1,130.1,82.0,51.8,2792.2,329.3,1163.4,363.2,150.7,230.1,84.5,82.0,211.8,248.8,85.9,619.4,21.0,149.1,48.9,46.0,27.0,48.3,34.5,35.1,74.9,30.6,83.8,28.6,3760.65,2828.55,971.5999999999999
82,10,24.5,0.0,1.6,200.0,99,995.5,0.0,0.62,27.7,0.0,1853.3,2413.8,558.2,165.1,465.4,510.8,763.3,228.5,286.9,57.2,69.3,0.0,0.0,367.1,65.0,821.6,51.1,148.7,108.1,22.9,78.3,119.4,84.0,74.8,2902.7,358.3,1257.0,402.5,111.2,216.1,84.0,72.6,215.2,299.6,99.1,681.0,22.6,151.4,53.0,35.3,25.5,41.4,33.1,42.2,75.8,29.7,89.1,29.2,3846.2999999999997,2960.35,956.3
83,11,23.8,3.0,0.9,160.0,99,995.4,0.0,0.47,26.1,0.0,1878.3,2361.0,632.6,236.9,477.1,504.9,724.4,225.9,292.0,56.6,56.5,0.0,0.0,334.8,61.3,867.9,54.4,147.5,106.8,23.0,76.3,203.7,81.3,75.6,2923.7,347.2,1250.7,420.9,126.6,212.4,86.1,76.4,217.5,311.7,99.0,665.2,18.2,152.9,61.7,33.2,26.6,43.8,36.0,39.1,70.0,31.5,94.3,28.8,3836.3,2934.3,969.9
84,12,23.6,8.1,0.8,50.0,99,994.7,0.0,0.36,25.3,0.0,1917.6,2308.4,619.5,124.0,460.9,505.2,709.0,234.5,276.1,60.7,50.7,0.0,0.0,320.2,61.7,856.2,54.3,154.2,107.6,23.1,71.8,190.8,76.5,0.0,2776.3,363.4,1232.7,399.6,137.5,225.6,83.9,75.7,226.1,189.8,87.1,637.6,0.0,146.9,65.3,48.3,37.7,54.0,34.4,21.2,77.1,19.1,85.8,28.2,3761.65,2849.6000000000004,957.85
85,13,23.9,0.9,0.2,0.0,99,994.7,0.0,0.35,26.2,0.0,1904.6,2417.0,590.5,171.4,477.0,512.8,711.0,286.5,294.5,58.1,51.3,0.0,0.0,358.2,59.3,788.4,52.7,155.6,106.0,23.9,81.8,164.5,78.2,92.2,2969.8,368.1,1336.7,414.8,164.7,207.1,87.3,77.9,234.7,277.6,98.7,723.8,18.6,157.2,56.2,38.7,32.0,42.5,52.1,32.5,80.6,32.5,91.5,28.2,3944.7999999999997,3031.1,1011.5
86,14,24.4,0.1,0.0,0.0,99,994.3,0.0,0.5,27.1,0.0,1834.8,2406.0,542.5,176.8,484.6,524.3,684.7,295.7,323.2,56.4,66.0,0.0,0.0,325.0,56.7,775.4,52.1,155.8,117.5,23.9,79.8,120.4,81.6,22.2,2945.1,377.1,1344.7,411.6,132.1,197.4,78.5,83.5,237.8,246.3,91.3,716.4,4.7,157.9,54.5,33.9,30.3,50.2,30.0,40.0,80.2,20.0,88.8,22.3,3865.45,2990.0,915.9
87,15,25.1,0.0,0.7,160.0,99,993.7,0.0,0.75,28.5,0.0,1744.3,2456.7,541.1,174.3,488.7,525.6,729.1,250.8,270.6,61.5,63.7,0.0,0.0,278.1,54.2,771.1,52.7,156.6,114.3,29.3,85.7,108.9,75.9,127.4,3103.9,348.3,1391.1,419.3,146.2,207.1,77.5,81.9,226.1,371.6,88.8,715.6,32.7,157.2,54.6,35.4,26.2,39.2,30.0,40.6,64.7,34.2,95.6,26.5,3912.1499999999996,3097.55,942.6
88,16,24.5,0.0,1.4,230.0,99,993.0,0.0,0.69,27.9,0.0,1723.5,2321.9,548.9,163.4,476.0,520.9,693.0,232.2,296.5,74.2,63.4,0.0,0.0,265.8,55.5,766.1,48.7,150.3,107.7,24.4,83.0,128.8,72.8,124.2,2964.5,346.2,1314.9,406.1,147.7,181.8,82.5,73.7,226.3,344.9,90.0,688.3,32.3,163.4,53.3,35.4,25.1,40.2,39.3,35.4,71.4,28.9,89.6,30.6,3802.4,2978.8,931.55
89,17,24.8,0.0,1.9,200.0,99,992.3,0.0,0.45,27.3,0.0,1409.1,2292.1,572.4,125.4,445.2,515.8,669.1,217.3,306.5,47.9,56.6,0.0,0.0,241.9,51.2,766.0,48.3,146.2,102.4,26.4,74.7,153.2,74.7,103.4,2975.3,355.0,1345.8,398.1,170.8,192.7,81.8,91.5,217.1,301.5,83.4,700.1,32.4,147.5,47.9,34.2,26.1,51.8,39.5,37.3,76.4,17.8,91.9,21.6,3596.95,2937.05,757.25
90,18,25.0,0.0,2.0,200.0,99,991.9,0.0,0.48,26.9,0.0,1432.4,2078.1,546.2,125.2,430.3,474.9,575.3,199.7,290.4,48.9,54.6,0.0,0.0,329.1,64.9,696.8,43.3,147.0,96.7,26.6,78.5,182.4,70.9,90.1,2927.4,0.0,1250.2,395.6,173.3,219.0,70.5,95.9,187.1,311.1,63.9,664.5,29.2,137.1,61.8,38.6,25.5,57.9,28.5,34.9,66.3,26.6,81.5,26.2,3470.05,2807.6000000000004,767.0500000000001
91,19,24.7,0.0,3.0,200.0,99,991.7,0.0,0.25,25.8,0.0,1430.3,2020.9,515.3,119.5,423.5,462.7,608.8,174.1,256.2,37.3,48.0,0.0,0.0,329.1,63.0,703.9,37.4,139.5,82.9,20.5,63.4,164.0,64.5,119.1,2586.4,334.6,1138.5,345.2,163.3,142.1,69.4,104.9,190.9,309.8,43.1,608.2,35.6,129.7,46.5,45.1,47.5,43.8,36.1,35.5,63.2,26.3,75.9,19.2,3273.9,2581.25,780.5
92,20,24.9,0.0,2.4,200.0,99,991.5,0.0,0.09,25.1,0.0,1394.4,1953.5,514.2,119.2,409.3,458.6,548.7,161.9,266.5,36.0,43.4,0.0,0.0,317.9,64.3,697.2,41.0,139.2,83.0,25.2,65.8,161.3,68.8,113.5,2569.5,0.0,1103.0,316.7,174.8,105.5,77.3,106.6,188.8,310.1,37.0,580.3,37.4,121.7,50.0,49.7,51.0,41.0,31.0,33.7,58.5,28.2,66.1,19.1,3234.2,2552.2,758.5
93,21,24.7,0.0,2.5,200.0,99,991.4,0.0,0.0,24.8,0.0,1398.9,1946.0,483.0,112.9,407.1,458.6,591.6,171.5,279.3,19.8,44.2,0.0,0.0,335.9,63.5,702.5,38.2,131.7,79.1,20.1,44.9,150.3,68.8,119.1,2519.5,0.0,1070.4,313.0,181.1,94.4,68.6,107.7,181.6,315.3,31.4,568.6,35.5,117.6,46.8,40.1,39.9,32.9,28.4,36.0,70.1,24.6,67.7,18.7,3184.7,2521.8500000000004,760.05
94,22,24.2,1.4,2.1,200.0,99,991.2,0.0,0.0,24.6,0.0,1384.6,1867.5,468.4,119.3,385.0,437.3,524.8,143.9,266.2,30.8,42.6,0.0,0.0,324.3,73.5,682.3,36.4,134.6,80.5,19.7,45.3,137.7,58.8,105.5,2465.3,328.5,1077.2,302.2,189.2,63.9,63.7,99.3,180.0,298.0,43.9,576.4,33.4,116.7,41.3,39.2,39.5,26.1,30.8,34.4,68.3,13.0,63.9,18.6,3097.95,2430.6,748.0500000000001
95,23,24.6,0.0,2.6,180.0,99,990.1,0.0,0.0,24.5,0.0,1423.9,1815.9,473.9,124.7,392.5,418.4,543.1,140.8,253.0,20.6,43.5,0.0,0.0,343.4,72.1,711.6,34.4,128.7,81.1,18.6,41.5,120.7,57.6,108.2,2388.8,0.0,1025.5,294.6,177.8,76.2,70.2,85.1,176.0,302.0,40.1,544.8,32.3,102.2,32.3,40.4,40.7,26.8,26.6,24.0,68.8,13.3,56.9,18.3,3043.1,2366.6499999999996,760.55
96,0,24.9,0.0,2.7,200.0,99,989.5,0.0,0.0,24.4,0.0,1383.1,1786.3,435.9,117.1,391.4,417.3,531.4,141.5,243.0,30.7,45.0,0.0,0.0,325.6,62.6,682.3,32.1,130.6,73.8,16.6,36.0,120.7,57.9,108.5,2322.7,0.0,1003.9,278.2,180.5,76.9,66.6,75.3,176.9,290.4,32.5,527.3,32.2,103.3,42.3,31.1,41.3,24.2,24.0,18.0,53.6,26.7,51.1,19.3,2985.3500000000004,2333.9,749.95
97,1,25.3,0.0,2.9,180.0,99,988.5,0.0,0.0,24.5,0.0,1345.1,1761.0,430.7,99.9,371.7,404.4,535.6,120.9,250.2,32.1,43.1,0.0,0.0,308.5,54.0,699.4,30.1,132.0,72.2,20.0,34.6,126.0,57.3,112.3,2214.0,0.0,974.7,268.2,180.5,71.7,62.7,69.4,182.4,291.1,28.3,501.0,33.1,98.5,27.4,41.4,36.8,23.6,24.1,18.5,63.2,14.1,51.1,18.5,2911.1000000000004,2255.1,733.4
98,2,24.5,4.0,2.9,200.0,99,988.4,0.0,0.0,24.5,0.0,1328.1,1713.0,415.8,99.6,373.6,399.0,489.2,120.1,232.9,27.0,43.0,0.0,0.0,255.4,50.8,698.7,29.9,126.3,70.3,16.4,32.9,112.5,55.8,104.3,2206.3,0.0,959.9,259.6,150.6,61.6,61.6,58.2,171.0,290.8,34.0,519.8,32.3,86.1,28.1,29.1,37.0,37.5,22.0,37.5,53.8,11.9,42.9,18.2,2853.0,2203.3999999999996,721.2
99,3,24.3,18.0,2.5,230.0,99,988.0,0.0,0.0,24.3,0.0,1309.8,1720.3,419.9,109.3,377.3,395.5,491.3,123.4,244.2,33.7,42.2,0.0,0.0,246.4,45.0,714.1,23.1,128.8,71.1,13.1,34.8,104.8,56.6,111.6,2148.0,0.0,965.2,261.2,145.4,73.9,66.7,52.5,168.5,296.2,38.4,502.8,30.5,99.1,24.5,29.1,35.9,21.8,21.9,31.5,53.8,11.9,38.0,18.3,2796.25,2182.35,716.1
100,4,24.1,9.1,2.5,230.0,99,988.4,0.0,0.0,24.4,0.0,1292.8,1688.9,406.0,103.9,365.5,386.0,487.3,117.2,232.7,21.5,42.7,0.0,0.0,241.0,40.9,706.7,23.3,126.2,72.4,16.7,32.7,108.5,57.2,108.6,2170.0,0.0,974.1,236.6,139.6,75.6,66.2,50.0,165.6,322.4,30.6,498.3,32.8,89.4,23.6,27.6,50.6,21.3,18.3,16.3,53.2,12.1,44.8,18.5,2805.2,2167.3,706.35
101,5,23.9,0.6,1.6,270.0,99,988.4,0.0,0.0,24.3,0.0,1288.0,1741.4,359.0,108.8,367.4,382.8,545.7,119.4,252.1,27.3,45.4,0.0,0.0,226.8,41.4,726.8,30.6,125.1,75.6,13.0,33.7,59.6,53.8,104.8,2117.5,349.1,941.6,230.2,128.8,166.3,65.2,48.0,165.6,292.5,31.5,496.1,30.2,86.3,33.8,18.7,24.5,31.8,25.7,15.6,53.5,23.1,35.6,18.6,2753.8,2147.15,703.3000000000001
102,6,24.0,0.3,1.0,250.0,99,988.4,0.0,0.07,24.3,0.0,1299.7,1708.4,390.2,103.3,373.6,393.9,518.2,118.7,243.6,24.7,42.6,0.0,0.0,237.7,41.8,694.9,29.0,121.9,75.6,15.8,56.9,81.5,55.7,112.3,2183.1,336.6,941.1,226.9,128.2,176.7,60.9,57.3,173.8,286.9,27.6,485.7,26.6,98.5,35.7,14.2,26.1,34.7,14.8,24.4,54.0,16.6,40.1,18.2,2813.25,2161.2,712.9
103,7,23.9,0.0,1.6,270.0,99,988.8,0.0,0.16,24.5,0.0,1623.6,1825.3,442.7,137.4,380.0,411.3,533.2,136.2,240.9,41.6,41.9,0.0,0.0,266.8,47.6,706.8,30.6,124.8,91.5,17.8,61.0,103.8,56.4,97.8,2284.8,0.0,977.0,234.2,123.9,185.0,67.0,78.0,183.1,281.6,44.9,537.7,27.8,97.9,24.9,17.8,27.5,30.8,38.0,18.4,54.7,13.6,52.9,22.9,3136.45,2324.7,865.5999999999999
