,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C),holidays,HVM2,HVNM,HVEM,CentralPP,EEBuilding,MSBuilding,LSBuilding,MEBuilding,LGLibrary,StartupB,KumhoHall,CoolingPump123,CoolingPump456,MarriedAptE,Dorm9,AdvancedLight,MSBuildingE,EEBuildingE,LSBuildingE,MEBuildingE,LGLibraryE,CentralPPE,AdvancedLightE,HVNM1,HVNM2,HighVoltageCapacitor,RenewableEnergyBuilding,CollegeB,CollegeDormA,StudentUnion2,ScholarPP,FacultyApt,CollegeC,CentralResearchEquipmentCenter,CollegeA,DasanBuilding,IndustryCollabResearchBuilding,RenewableEnergyBuildingE,CollegeBE,CollegeDormAE,ScholarPPE,StudentUnion2E,FacultyAptE,CollegeCE,CentralResearchEquipmentCenterE,CollegeAE,DasanBuildingE,IndustryCollabResearchBuildingE,SV2,SV5,SV6
52,4,25.6,0.0,0.8,50,96,1002.8,0.0,0.0,25.2,1,1183.0,1657.9,374.8,138.5,413.7,371.5,436.4,112.1,206.8,24.4,49.4,0.0,0.0,243.7,39.5,797.1,33.6,110.8,97.3,0.0,33.7,61.7,51.4,0.0,2007.6,754.6,910.8,219.6,107.4,59.4,56.0,49.6,200.8,290.7,22.9,531.4,0.0,89.0,23.0,21.8,38.5,21.7,13.0,14.6,46.3,12.9,45.8,18.1,2578.35,2034.35,591.25
53,5,25.6,0.0,0.6,70,92,1002.4,0.0,0.0,25.0,1,1156.5,1643.4,365.7,101.0,407.1,367.2,433.8,110.3,217.2,26.8,49.6,0.0,0.0,241.0,37.0,791.2,26.7,109.6,94.7,9.7,32.6,75.9,50.8,0.0,2002.5,810.5,918.3,219.5,107.4,62.2,56.0,47.4,186.7,329.6,29.8,531.8,0.0,78.5,23.2,31.1,22.0,18.6,13.8,13.9,45.6,14.1,35.2,18.4,2581.3,2027.0,578.7
54,6,25.2,0.0,0.1,0,94,1002.3,0.0,0.09,24.9,1,1123.5,1666.6,361.9,100.9,410.5,364.3,445.7,113.2,228.7,17.7,50.0,0.0,0.0,224.5,36.5,759.9,26.4,107.9,97.2,0.0,35.2,55.5,51.6,0.0,2041.9,842.7,895.0,217.3,86.2,113.9,62.3,51.5,186.1,294.9,30.1,523.6,0.0,83.4,33.0,19.4,24.4,22.6,26.6,13.7,45.6,26.6,41.1,18.0,2519.65,2035.25,568.45
55,7,25.7,0.0,0.7,50,90,1002.2,0.3,0.35,25.8,1,1148.2,1662.2,396.2,80.6,406.0,374.4,497.2,109.5,238.8,29.4,50.3,0.0,0.0,219.1,38.0,796.6,27.5,116.7,105.9,0.0,37.7,76.5,63.4,0.0,2102.1,823.7,962.7,234.6,85.5,124.0,64.5,59.0,193.0,253.7,35.0,550.3,16.3,81.8,23.7,33.1,47.4,23.9,33.2,14.1,46.2,14.0,38.0,18.3,2599.95,2054.45,577.8
56,8,27.3,0.0,1.0,70,80,1002.2,1.0,1.17,28.8,1,1189.1,1614.5,427.2,70.7,423.5,393.4,444.1,111.0,253.8,18.2,50.3,0.0,0.0,233.5,46.4,757.2,33.5,120.7,112.3,14.4,44.0,72.7,66.8,0.0,2113.2,815.6,962.7,235.4,101.2,117.6,75.3,72.5,200.6,248.9,44.4,569.7,34.4,86.4,23.8,41.1,28.1,23.7,28.9,34.4,45.5,14.9,40.5,18.4,2651.65,2074.9,596.45
57,9,28.6,0.0,0.7,70,67,1002.0,1.0,1.65,32.7,1,1249.4,1627.2,437.6,54.8,424.1,390.1,415.8,117.2,271.5,29.2,54.3,0.0,0.0,235.0,48.8,828.9,34.4,121.9,116.8,0.0,44.6,83.0,65.4,0.0,2103.7,790.0,939.2,249.0,95.9,149.5,72.9,94.6,199.8,178.0,44.9,567.0,61.3,97.0,39.6,37.1,31.5,24.3,28.2,14.6,45.7,19.7,40.6,17.7,2651.25,2054.3,626.75
58,10,30.3,0.0,0.5,20,62,1001.7,1.0,2.16,37.1,1,1200.0,1621.6,452.0,10.4,419.0,403.8,475.9,115.3,252.6,30.0,51.9,0.0,0.0,229.0,55.3,769.4,30.9,122.8,117.6,0.0,53.3,83.1,65.5,0.0,2019.3,827.0,960.0,265.2,90.5,113.2,74.2,80.1,196.3,138.1,54.6,564.6,96.0,91.8,24.0,38.4,23.6,25.5,34.2,22.7,56.3,15.4,46.2,19.8,2564.7,2006.4,604.7
59,11,32.1,0.0,1.4,200,57,1001.4,1.0,2.98,44.2,1,1267.3,1727.6,463.5,55.5,444.2,398.7,471.7,122.9,260.9,29.5,52.4,0.0,0.0,277.6,57.7,811.6,32.4,119.5,116.3,15.0,59.4,90.0,69.1,0.0,2201.5,831.6,996.5,272.6,111.3,109.8,68.3,87.7,197.9,208.0,52.0,602.5,103.1,102.3,26.2,39.6,53.8,24.1,28.6,14.0,46.4,15.9,52.4,18.4,2783.55,2173.3999999999996,634.6
60,12,31.4,0.0,1.3,180,63,1000.9,0.2,1.77,38.5,1,1308.4,1847.2,459.5,86.0,458.5,407.4,537.1,120.9,284.2,45.2,52.1,0.0,0.0,316.5,65.0,791.5,34.8,125.6,121.3,15.1,60.2,97.3,73.7,0.0,2280.2,803.9,979.0,274.1,121.1,113.1,68.0,89.8,214.5,257.2,53.4,596.3,48.6,98.6,40.1,62.9,53.8,29.9,45.5,16.2,46.6,13.6,53.4,18.3,2914.4,2290.6499999999996,654.9
61,13,32.1,0.0,1.3,140,67,1000.4,0.3,2.0,39.2,1,1304.7,1868.3,459.5,108.2,443.2,428.4,484.6,142.8,277.1,35.3,55.0,0.0,0.0,331.6,66.6,790.6,35.1,123.8,114.4,15.7,58.1,104.5,63.5,0.0,2355.0,855.6,1004.3,275.5,138.0,137.7,73.1,88.8,209.7,271.8,46.9,586.5,53.9,112.5,44.5,34.5,28.3,40.8,37.3,17.5,46.1,24.6,57.7,18.2,2951.55,2319.75,654.6
62,14,32.0,0.0,2.2,180,59,1000.0,0.0,1.41,39.5,1,1357.7,1911.0,465.8,61.1,475.0,445.3,483.9,145.8,262.7,34.6,56.4,0.0,0.0,317.2,67.8,853.3,35.8,126.3,119.7,17.4,61.0,94.7,68.3,0.0,2383.5,883.5,1067.6,311.6,133.0,120.0,73.2,84.2,216.7,234.7,56.9,625.5,98.8,103.3,28.8,33.6,23.0,24.8,32.6,14.9,56.0,14.6,55.5,17.8,3027.6,2355.0,680.0
63,15,33.1,0.0,2.3,230,58,999.5,0.4,1.83,42.7,1,1331.2,1915.2,471.9,109.9,465.1,453.2,505.6,149.9,297.7,18.8,61.3,0.0,0.0,340.1,60.1,817.4,36.6,128.5,120.0,17.3,66.6,85.1,62.8,0.0,2369.4,812.6,1019.1,284.8,154.9,122.0,65.6,102.3,217.1,253.8,55.4,600.5,98.1,110.8,41.0,38.8,31.5,26.3,32.6,18.8,45.7,15.4,63.6,18.1,3016.7,2368.5,666.65
64,16,32.3,0.0,2.6,180,59,999.3,0.8,2.18,38.2,1,1388.9,1936.4,468.8,118.1,468.9,457.9,495.1,153.9,285.9,28.4,62.4,0.0,0.0,330.9,63.4,867.6,35.5,126.9,116.6,17.3,69.3,81.1,62.3,0.0,2483.7,777.3,1086.6,295.1,162.2,116.4,65.6,96.7,218.8,308.2,47.3,622.6,70.7,115.3,39.9,45.0,23.4,24.6,30.1,31.9,46.0,15.6,61.6,19.9,3127.6,2477.05,693.55
65,17,32.7,0.0,1.7,180,58,999.0,0.3,0.95,37.2,1,1341.9,1967.1,461.9,139.6,455.1,442.1,525.3,143.3,321.2,33.4,56.4,0.0,0.0,354.9,64.1,829.7,36.6,125.1,121.3,16.8,65.0,94.0,59.7,0.0,2443.3,778.6,1026.2,281.3,152.3,113.7,64.2,92.8,213.6,311.8,46.8,609.2,4.5,120.2,30.4,48.5,23.9,26.5,35.9,36.7,45.9,16.1,63.0,17.8,3049.55,2421.8999999999996,670.85
66,18,30.8,0.0,2.6,200,66,999.1,0.3,0.47,31.0,1,1349.8,1967.2,457.4,134.7,431.1,417.4,565.4,134.4,327.0,20.1,70.1,0.0,0.0,339.6,65.0,811.4,37.7,124.7,118.1,7.7,51.7,91.7,61.0,0.0,2342.8,737.3,991.8,260.3,152.7,108.2,63.0,114.5,222.2,302.3,35.3,586.1,0.0,113.6,38.6,48.5,45.0,38.8,32.1,23.9,48.9,14.6,59.9,18.5,3018.5,2393.8999999999996,675.75
67,19,30.1,0.0,2.8,200,69,999.3,0.0,0.3,30.8,1,1367.6,1929.6,437.4,156.8,441.8,422.0,507.7,138.8,313.5,29.5,55.4,0.0,0.0,332.9,62.9,820.1,37.5,121.3,112.2,6.5,49.2,86.0,60.8,0.0,2312.0,721.4,1016.5,256.4,139.6,69.8,57.7,111.9,222.2,308.9,37.5,599.9,0.0,107.6,36.2,37.7,42.6,21.3,39.3,28.2,46.3,15.0,54.8,18.4,2999.95,2355.1499999999996,684.05
68,20,29.5,0.0,2.6,200,71,999.4,0.0,0.12,29.3,1,1356.2,1927.9,441.9,154.5,447.8,412.5,539.2,132.9,296.6,23.2,54.0,0.0,0.0,353.4,63.1,835.3,36.8,120.5,107.8,14.6,43.0,89.7,54.9,0.0,2322.1,688.2,988.2,259.3,149.7,67.6,56.2,107.3,215.4,281.2,32.0,595.9,0.0,112.6,29.9,45.8,41.9,30.6,38.5,16.7,46.9,15.6,58.8,17.7,3007.45,2364.7,683.95
69,21,28.6,0.0,1.5,200,75,999.7,0.0,0.0,28.1,1,1338.2,1978.7,425.8,157.4,439.3,406.8,556.5,140.4,282.8,32.7,52.8,0.0,0.0,387.1,65.8,770.2,38.7,118.7,101.2,8.2,44.5,93.7,54.4,0.0,2372.6,718.4,986.1,272.2,169.9,65.7,75.4,112.0,211.2,342.0,38.7,609.3,0.0,117.6,33.4,39.2,50.4,23.9,28.0,16.3,54.3,15.2,58.6,18.1,3009.5,2385.3,668.7
70,22,28.1,0.0,1.2,200,78,999.9,0.0,0.0,27.3,1,1352.7,1915.5,422.0,142.7,433.1,398.6,536.1,134.4,303.3,30.2,50.6,0.0,0.0,354.7,69.6,775.9,36.9,119.8,98.2,8.4,54.2,85.5,54.1,0.0,2347.7,718.4,1018.8,267.7,165.8,50.5,68.5,113.5,222.2,317.2,38.2,596.9,0.0,103.4,36.4,38.9,41.2,23.6,43.2,16.0,48.4,15.0,59.2,18.6,3003.0,2373.7,672.05
71,23,27.7,0.0,0.7,200,83,999.6,0.0,0.0,26.7,1,1388.5,1859.3,411.1,140.7,431.3,397.0,485.2,127.5,284.0,30.2,51.5,0.0,0.0,363.8,69.0,824.3,37.6,117.9,97.4,6.4,40.2,87.6,52.8,0.0,2262.1,733.7,950.1,255.9,163.3,60.4,66.0,97.2,198.5,302.6,39.5,565.7,0.0,102.2,43.3,34.2,38.7,20.9,28.6,17.4,46.0,14.9,57.8,17.6,2923.3,2264.8500000000004,695.15
72,0,27.3,0.0,1.1,180,83,999.6,0.0,0.0,26.6,0,1337.7,1793.5,384.4,147.8,420.7,396.0,480.2,121.9,255.3,28.8,50.2,0.0,0.0,337.2,67.1,792.5,34.5,114.3,97.7,2.8,34.3,81.7,53.9,0.0,2292.6,708.4,1006.4,242.8,159.2,60.4,68.6,79.6,206.6,304.2,34.1,595.8,0.0,96.9,29.6,39.4,61.3,22.7,24.6,16.4,46.3,15.2,53.1,18.3,2888.05,2240.8,665.35
73,1,27.0,0.0,0.4,0,84,999.5,0.0,0.0,26.6,0,1291.1,1829.9,383.6,154.0,417.3,389.2,539.1,119.0,223.3,19.3,49.9,0.0,0.0,326.8,77.5,795.7,34.6,108.1,101.0,0.0,35.3,71.6,53.9,0.0,2202.1,721.2,946.2,233.3,146.3,67.7,70.1,67.5,196.4,281.9,39.0,559.2,0.0,100.2,37.3,37.6,41.5,23.7,24.5,15.1,45.3,22.6,57.0,18.1,2798.8500000000004,2224.3500000000004,645.35
74,2,27.0,0.0,0.9,90,86,999.2,0.0,0.0,26.8,0,1295.0,1732.0,373.4,138.6,412.5,383.5,468.9,115.5,233.1,28.6,55.0,0.0,0.0,291.8,47.5,810.5,32.7,113.2,96.4,0.0,33.2,58.8,52.5,0.0,2163.7,754.9,966.1,226.4,138.0,53.2,66.3,62.6,195.1,287.5,38.3,557.5,0.0,98.3,29.8,32.2,38.1,21.2,24.1,30.0,44.8,14.0,57.3,17.9,2760.3,2159.3,646.65
75,3,26.9,0.0,0.8,110,86,998.8,0.0,0.0,26.7,0,1255.6,1733.9,377.2,142.0,394.9,385.1,468.9,116.5,212.0,18.5,50.2,0.0,0.0,270.7,43.8,802.7,34.7,110.8,100.4,0.0,35.8,64.4,51.6,0.0,2182.8,718.9,948.1,239.2,119.2,61.5,66.2,54.8,198.4,316.7,34.8,559.3,0.0,86.8,29.8,23.7,37.8,22.8,15.2,15.1,46.0,27.1,48.3,17.9,2720.5,2140.1000000000004,628.05
76,4,24.5,0.6,0.0,0,99,998.6,0.0,0.0,26.0,0,1190.0,1727.4,370.7,153.3,416.8,375.4,457.2,113.3,203.9,28.1,50.3,0.0,0.0,260.9,41.8,766.6,35.3,107.1,97.3,0.0,36.1,65.5,50.5,0.0,2081.2,759.1,930.1,227.7,111.0,64.8,55.7,50.7,191.4,310.3,34.1,559.3,0.0,90.8,23.2,20.5,46.7,20.8,25.1,15.0,45.5,13.0,47.0,17.6,2672.7,2105.25,596.4
77,5,24.3,0.6,0.0,0,99,998.3,0.0,0.0,25.9,0,1197.6,1692.0,370.4,116.8,416.1,383.5,468.4,116.8,203.9,53.4,50.2,0.0,0.0,237.1,39.7,798.4,30.3,113.4,99.9,13.4,35.8,60.4,51.8,0.0,2081.0,761.1,909.0,225.3,104.9,119.6,59.5,51.3,201.1,280.7,35.2,523.3,0.0,89.1,37.5,22.2,42.5,28.1,25.6,14.1,44.6,14.4,45.9,17.5,2672.75,2109.9,600.05
78,6,24.6,0.0,0.5,50,99,998.4,0.0,0.06,26.0,0,1219.0,1851.4,412.5,114.0,417.2,381.5,543.2,128.5,278.1,15.3,49.9,0.0,0.0,263.0,39.9,779.8,29.9,108.3,111.4,15.2,49.8,95.8,65.8,0.0,2161.3,767.0,889.9,248.0,110.5,179.5,64.6,62.8,196.4,299.0,60.3,531.6,0.0,96.9,37.5,31.5,21.5,34.5,25.9,14.7,45.2,19.1,43.4,19.4,2804.6499999999996,2229.75,611.1
79,7,25.2,0.0,0.4,0,99,998.4,0.0,0.22,26.7,0,1248.3,1851.4,530.6,106.8,430.1,404.4,532.0,147.5,272.5,25.7,55.1,0.0,0.0,288.8,55.2,790.9,35.2,121.4,139.6,15.1,64.5,118.7,72.7,0.0,2297.8,748.5,929.7,279.4,113.8,195.3,69.8,82.0,211.9,304.0,78.1,547.8,34.0,99.9,43.4,34.6,24.9,37.4,33.4,15.1,59.6,29.9,51.9,23.1,2892.65,2310.8500000000004,626.15
80,8,25.6,0.0,0.1,0,99,998.4,0.0,0.5,28.1,0,1752.1,2173.8,662.6,168.2,457.6,434.4,583.7,250.7,317.8,38.6,71.7,211.4,140.9,348.7,63.9,893.1,44.2,130.6,181.5,18.2,70.3,153.3,93.5,0.0,2633.1,708.6,1048.0,360.1,128.6,213.8,83.4,81.6,232.7,304.1,105.9,590.2,11.5,121.1,48.7,43.2,26.5,32.6,44.4,32.4,62.3,30.2,63.1,24.5,3589.25,2720.45,879.9
81,9,27.6,0.0,0.7,160,95,998.2,0.2,1.04,31.9,0,1836.4,2425.7,685.7,129.3,488.8,510.6,664.0,264.3,359.4,50.3,79.9,210.0,138.2,343.8,67.9,974.4,56.6,140.9,201.5,17.4,78.1,151.4,109.7,0.0,2841.7,745.0,1227.1,419.3,136.4,249.5,76.6,70.1,238.8,290.3,127.1,675.3,19.8,137.9,53.7,35.5,33.3,44.9,32.1,38.7,61.9,34.1,84.2,29.4,3825.3500000000004,2958.6499999999996,918.35
82,10,28.8,0.0,1.6,180,87,998.0,0.3,1.58,33.8,0,1911.7,2480.1,716.5,241.3,522.2,526.7,664.5,263.6,353.7,49.1,74.1,209.9,138.3,352.3,65.0,993.9,58.3,147.6,194.7,20.7,87.2,160.2,112.8,0.0,2913.3,746.9,1235.5,443.1,121.8,244.1,78.9,54.5,245.0,326.0,119.2,687.5,26.6,145.9,57.9,35.5,28.4,38.1,33.5,27.8,57.7,31.3,80.0,24.8,3955.7,3062.1499999999996,957.95
83,11,29.5,0.0,1.5,200,77,997.9,1.0,2.97,36.6,0,1904.2,2575.8,729.5,141.5,532.8,527.8,705.3,307.5,346.2,59.3,78.6,210.0,138.0,320.5,84.7,1040.9,57.9,144.4,198.8,21.5,81.9,191.2,114.5,0.0,2879.4,744.3,1249.3,437.9,135.6,232.9,87.9,66.6,244.5,298.4,120.5,695.5,53.0,146.3,52.4,36.7,26.6,38.3,32.8,30.9,67.1,22.0,90.8,24.8,4006.3,3104.1,951.5
84,12,29.5,0.0,1.0,180,77,997.7,0.1,1.27,33.7,0,1879.4,2445.4,722.9,116.2,534.8,518.3,672.4,269.1,372.3,46.8,78.1,209.9,138.1,366.4,74.4,1010.8,50.9,146.0,179.6,20.7,84.9,211.0,105.4,0.0,2845.0,802.0,1217.7,412.8,146.5,242.4,72.1,68.8,232.9,283.4,98.5,677.3,26.7,165.1,48.8,32.9,52.8,51.7,39.7,31.4,69.2,34.3,93.2,21.0,3957.1499999999996,3034.2,942.05
85,13,29.3,0.0,1.2,70,78,997.4,0.2,1.98,33.5,0,1948.7,2524.4,696.1,106.9,523.7,530.3,668.8,276.9,360.9,57.2,76.5,209.7,138.5,366.0,61.3,1054.4,50.2,145.9,185.2,20.3,78.3,159.9,105.4,0.0,2929.5,746.1,1239.4,436.2,146.4,214.8,77.7,67.1,223.5,306.0,144.7,692.2,58.3,153.4,55.7,38.8,33.6,43.1,33.8,33.0,68.6,33.1,84.8,26.3,4026.3,3066.5,973.85
86,14,29.1,0.0,1.0,140,79,996.9,0.0,0.7,30.8,0,1908.6,2591.7,668.8,124.8,555.9,529.7,724.6,281.1,354.2,56.3,76.0,209.7,138.4,322.7,52.8,1046.3,55.4,143.4,190.4,22.8,95.9,142.2,108.7,0.0,3005.9,779.6,1298.4,449.6,128.1,229.6,77.7,75.8,249.3,323.4,122.3,712.1,1.8,156.3,56.0,35.2,25.4,40.4,56.3,32.7,59.2,34.3,99.2,26.9,4074.0,3135.3,957.45
87,15,29.6,0.0,1.4,290,79,996.6,0.0,0.95,33.3,0,1955.7,2529.9,672.1,135.9,542.7,548.4,671.7,283.4,377.0,57.7,73.6,209.7,138.0,277.4,53.6,1137.3,53.0,144.5,184.1,15.0,94.4,140.2,106.6,0.0,2993.0,736.1,1282.5,408.4,145.4,209.8,77.8,74.1,244.5,290.5,113.1,686.4,47.2,158.1,63.8,46.9,26.6,40.9,29.4,33.6,56.2,32.5,88.6,22.8,4022.9,3074.7,982.9
88,16,30.3,0.0,0.6,50,76,996.4,0.0,1.24,33.7,0,1968.2,2515.6,689.8,147.0,555.0,555.6,690.3,280.2,339.0,47.6,70.7,209.5,138.0,283.6,52.3,1088.6,50.2,145.6,179.2,22.4,83.1,164.4,102.6,0.0,2954.4,769.5,1291.7,410.6,147.5,196.9,69.1,76.4,236.3,315.8,105.5,674.0,51.2,169.2,54.9,33.4,27.0,44.3,35.4,27.1,67.6,19.4,99.0,28.5,3998.0499999999997,3078.7,962.45
89,17,31.2,0.0,0.4,0,69,995.8,0.8,1.72,35.1,0,1596.2,2429.0,672.0,157.8,551.3,542.7,621.1,265.0,371.6,66.0,72.2,0.0,0.0,302.7,54.4,1061.4,49.2,144.1,177.4,20.9,92.1,167.6,100.8,0.0,2928.5,773.6,1237.4,408.3,160.6,228.3,65.2,84.1,242.0,284.8,90.6,658.4,33.6,150.3,51.8,48.3,31.8,52.2,32.8,32.8,59.6,21.9,82.4,24.8,3728.5,2995.5,796.8
90,18,27.2,0.9,0.4,0,94,995.6,0.5,0.74,29.6,0,1572.8,2343.3,666.5,157.9,485.9,518.8,557.8,230.5,352.1,24.9,65.3,0.0,0.0,370.5,63.4,1019.6,45.9,140.3,165.3,17.5,70.7,166.7,89.2,0.0,2768.3,738.1,1126.2,357.0,161.1,226.9,64.4,115.2,214.5,327.7,75.3,632.4,0.0,136.6,46.4,50.6,35.8,43.1,29.5,31.7,60.6,29.6,78.6,19.6,3609.5,2906.8,780.0
91,19,27.2,0.0,1.5,250,97,996.2,0.0,0.1,28.6,0,1533.9,2151.2,514.1,197.2,466.0,465.7,594.0,179.2,308.0,34.8,53.3,0.0,0.0,384.1,60.8,947.3,46.1,135.3,123.7,18.7,71.1,99.0,74.5,0.0,2569.6,695.4,1036.7,319.2,152.4,144.4,57.1,108.8,197.4,356.5,48.6,587.6,0.0,122.0,48.0,43.8,42.1,48.6,47.7,35.8,66.5,31.8,71.6,19.2,3357.8,2626.2,781.45
92,20,27.1,0.0,0.5,250,99,996.3,0.0,0.07,27.7,0,1415.3,2158.5,485.1,182.0,467.4,458.7,519.4,175.0,345.1,34.7,53.5,0.0,0.0,391.4,65.7,835.5,41.3,127.3,118.2,16.9,78.1,92.6,63.6,0.0,2488.1,726.0,1028.0,321.3,175.9,111.6,52.9,105.7,218.2,328.4,40.9,574.4,0.0,115.0,43.5,33.6,65.5,29.8,43.0,34.4,61.7,18.0,65.1,18.5,3231.85,2570.4,710.75
93,21,26.6,0.0,0.4,0,99,996.9,0.0,0.0,27.0,0,1367.7,2075.5,454.7,181.0,469.3,444.7,548.5,163.1,282.7,31.7,54.0,0.0,0.0,350.3,63.3,812.8,40.5,126.3,105.1,17.8,47.9,95.1,66.6,0.0,2418.9,683.5,1002.8,294.4,175.2,87.5,71.0,100.9,214.6,315.2,38.7,560.1,0.0,112.1,44.9,44.4,42.8,35.2,27.7,29.1,64.1,16.3,64.3,18.0,3125.3500000000004,2470.45,685.4
94,22,26.5,0.0,0.2,0,99,997.4,0.0,0.0,26.6,0,1355.2,2025.9,447.2,181.0,455.9,434.9,530.6,199.0,278.6,29.8,53.0,0.0,0.0,358.2,61.4,806.3,38.0,125.7,98.8,15.9,46.8,91.1,64.8,0.0,2349.8,739.2,990.8,285.7,174.2,58.9,56.9,99.3,193.3,309.3,37.4,572.2,0.0,110.2,35.0,42.8,43.6,22.6,31.6,28.3,59.2,16.3,61.5,18.5,3057.5,2446.45,678.45
95,23,26.1,0.0,0.3,0,99,997.6,0.0,0.0,26.3,0,1352.6,1925.4,433.7,168.7,454.4,420.5,475.1,138.1,279.7,25.5,52.5,0.0,0.0,350.9,62.7,797.4,36.1,122.9,101.2,7.0,61.9,100.4,63.4,0.0,2300.1,722.1,977.2,256.9,169.5,68.5,59.1,97.0,188.8,321.4,32.1,564.3,0.0,110.5,41.7,46.2,41.9,26.8,27.0,18.2,51.8,15.3,57.1,18.6,2978.85,2327.3500000000004,673.35
96,0,25.9,0.0,0.3,0,99,997.3,0.0,0.0,26.0,0,1383.1,1923.5,409.2,157.8,428.0,414.1,525.8,132.9,277.7,32.8,52.3,0.0,0.0,346.7,61.6,842.2,37.6,115.0,98.0,6.4,40.8,81.2,60.5,0.0,2260.5,699.0,975.0,254.3,162.8,67.5,51.9,88.0,193.1,325.4,39.9,541.1,0.0,97.1,40.2,38.4,66.7,23.2,24.9,21.5,50.2,14.8,57.2,18.1,2936.95,2294.75,691.05
97,1,25.7,0.0,0.7,230,99,997.1,0.0,0.0,25.8,0,1288.3,1801.6,411.9,155.0,420.5,406.4,474.9,128.3,251.9,28.0,68.5,0.0,0.0,316.8,54.7,794.1,42.5,115.6,97.3,7.0,39.2,78.2,61.5,0.0,2226.9,716.0,958.2,260.2,140.5,62.5,57.3,68.3,190.6,309.7,32.5,550.5,0.0,97.0,40.2,38.0,38.7,23.3,26.2,14.4,49.5,15.3,51.3,18.2,2848.35,2206.2,643.3
98,2,25.6,0.0,0.0,0,99,996.8,0.0,0.0,25.9,0,1299.3,1794.6,399.2,139.4,408.4,386.4,517.1,119.0,248.1,24.9,51.5,0.0,0.0,283.2,48.1,839.1,34.9,113.0,97.1,13.8,36.3,65.2,58.4,0.0,2132.4,722.4,911.0,249.4,133.9,61.7,50.2,57.8,193.7,301.3,33.0,517.0,0.0,84.8,37.6,35.5,40.7,24.7,24.6,14.4,49.9,15.1,42.9,18.3,2784.9,2182.3500000000004,640.55
99,3,25.5,0.0,0.0,0,99,996.9,0.0,0.0,25.8,0,1224.4,1773.7,381.6,147.4,422.7,394.4,454.7,121.8,240.6,26.8,53.9,0.0,0.0,259.8,42.1,820.7,31.2,112.7,95.8,0.0,33.9,67.4,57.9,0.0,2033.5,711.3,893.9,247.5,120.5,68.1,49.7,50.7,193.1,314.6,33.4,500.1,0.0,79.8,28.3,33.9,40.0,22.3,23.8,14.3,50.6,17.1,35.9,18.2,2693.5,2110.1000000000004,613.05
100,4,25.4,0.0,0.0,0,99,996.9,0.0,0.0,25.7,0,1238.9,1754.3,386.2,147.3,413.4,386.2,455.2,119.1,257.5,31.6,52.0,0.0,0.0,250.8,39.9,814.7,28.0,111.8,94.0,0.0,35.3,72.5,58.2,0.0,2127.9,714.2,948.7,242.2,130.0,69.5,54.8,50.1,187.6,332.5,27.8,511.5,0.0,85.0,38.1,31.3,38.1,22.1,14.2,14.4,50.6,13.0,42.2,18.1,2706.05,2143.3500000000004,618.65
101,5,25.5,0.0,0.0,0,99,997.0,0.0,0.0,26.0,0,1213.3,1717.4,376.8,109.7,404.1,380.5,457.7,117.2,241.3,32.6,51.0,0.0,0.0,235.7,36.0,801.3,28.3,118.6,93.7,0.0,33.4,76.0,57.6,0.0,2117.1,739.6,897.1,237.6,112.3,123.2,59.0,51.8,183.2,327.2,34.4,502.3,0.0,91.9,25.9,20.5,21.3,26.6,14.9,13.8,49.5,15.0,35.2,18.0,2694.75,2127.3,605.95
102,6,25.5,0.0,0.5,270,99,997.1,0.0,0.08,26.0,0,1208.7,1816.6,421.6,108.8,421.2,395.8,551.7,128.8,236.8,24.3,53.8,0.0,0.0,245.5,38.9,792.8,33.9,112.3,104.7,2.7,47.1,80.4,69.5,0.0,2131.4,720.3,905.2,268.2,114.1,186.2,64.1,59.5,177.1,326.2,66.1,509.1,0.0,81.3,38.8,26.1,33.4,32.2,22.9,13.6,49.9,27.9,38.1,22.5,2738.55,2193.1000000000004,608.65
103,7,26.0,0.0,0.3,0,99,997.4,0.0,0.39,27.6,0,1231.8,1859.7,518.1,106.8,433.4,413.1,551.7,148.3,254.4,16.9,54.7,0.0,0.0,285.6,48.8,806.3,29.1,121.3,132.8,11.0,59.5,107.4,76.6,0.0,2284.8,714.4,913.2,306.4,111.9,191.3,80.0,73.8,213.6,268.6,80.8,512.3,7.6,92.1,30.0,35.0,23.8,32.9,32.7,28.9,57.7,21.6,47.4,20.9,2910.8,2330.2,616.85
104,8,26.2,0.0,0.8,250,99,997.8,0.1,0.58,28.4,0,1826.1,2223.7,634.3,175.0,459.4,449.0,624.5,214.4,314.3,51.6,70.8,210.7,139.2,387.4,63.0,893.5,42.1,132.3,186.3,9.3,77.0,141.9,93.3,0.0,2604.9,692.6,1066.3,336.1,125.7,224.8,83.3,76.9,207.4,273.9,106.5,607.1,21.0,127.0,49.1,35.0,58.7,36.3,33.4,31.1,72.0,26.1,68.3,29.7,3628.8,2728.3999999999996,913.65
105,9,27.5,0.0,0.9,200,98,998.0,0.3,1.35,31.0,0,1891.3,2386.9,674.8,107.4,514.5,515.2,639.7,244.7,336.0,42.8,71.1,209.7,137.9,341.1,67.8,1031.1,44.5,138.6,186.3,19.3,75.5,152.4,113.8,0.0,2772.2,680.4,1151.7,422.7,151.8,245.7,78.1,83.0,225.7,310.3,124.9,647.6,64.9,146.8,58.9,46.6,29.9,41.8,38.7,35.6,71.5,34.3,84.4,22.0,3758.85,2895.3,948.15
