,AirTempC,RainfallMm,WindSpeedMs,WindDirection,HumidityPercent,PressureHpa,SunshineHours,SolarRadiationMJm2,GroundTempC,HorizontalSurfaceTemp,OutdoorTemp,InclinedSurfaceTemp,ModuleTemp,SoccerField,StudentCenter,CentralWarehouse,AcademicBuilding,DasanBuilding,FacilitiesManagement,CollegeC,AnimalLab,MainLibrary,LGLibrary,RenewableEnergy,SamsungEnvBuilding,CentralResearchEquip,IndustryCollab,DormB
120,24.3,0.0,1.6,230.0,99,994.2,0.0,0.0,24.2,0.0,24.6,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,24.5,0.0,2.0,230.0,99,994.4,0.0,0.0,24.2,0.0,24.6,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,24.4,0.0,0.6,200.0,99,994.1,0.0,0.0,24.2,0.0,24.6,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,24.4,0.0,0.0,0.0,99,993.9,0.0,0.0,24.1,0.0,24.8,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,24.4,0.0,0.0,0.0,99,993.9,0.0,0.0,24.2,0.0,24.6,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,24.5,0.0,0.0,0.0,99,994.1,0.0,0.0,24.2,0.0,24.6,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,24.3,0.0,0.0,0.0,99,994.4,0.0,0.06,24.3,0.0,24.6,0.0,22.8,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
127,24.6,0.0,0.0,0.0,99,995.0,0.0,0.1,24.7,33.0,25.6,31.0,25.6,1.3,0.9,0.4,0.0,0.4,1.8,0.6,1.3,0.8,1.0,0.9,1.5,2.9,3.7,1.5
128,25.1,0.0,0.0,0.0,99,995.0,0.0,0.24,25.5,110.0,27.9,106.0,26.9,11.4,3.8,2.2,2.1,2.8,9.4,1.5,3.8,2.6,3.4,6.4,5.4,9.7,10.9,4.3
129,25.2,0.0,0.0,0.0,99,994.8,0.0,0.38,26.2,33.0,27.1,31.0,25.8,2.2,0.9,0.4,0.8,0.7,1.7,0.8,1.9,1.0,1.3,2.9,2.1,4.1,4.9,2.1
130,26.0,0.0,0.0,0.0,99,994.5,0.0,0.62,27.9,359.0,35.7,339.0,36.6,39.7,11.7,7.9,5.5,9.2,31.9,4.0,10.1,9.7,13.4,18.4,15.7,28.3,33.6,12.1
131,26.7,0.0,0.0,0.0,99,994.7,0.0,1.0,29.7,247.0,36.6,228.0,35.4,29.2,8.2,5.6,6.8,8.1,20.9,3.6,9.9,6.6,9.3,16.5,13.6,26.2,32.5,13.0
132,27.8,0.0,0.0,0.0,97,994.5,0.3,1.94,33.0,477.0,45.1,449.0,47.7,48.6,15.3,10.1,8.8,15.1,41.8,5.1,22.3,12.2,19.8,38.1,25.5,71.5,66.9,16.6
133,29.6,0.0,0.6,200.0,92,994.2,0.2,1.8,37.0,373.0,45.5,346.0,47.8,71.7,12.0,7.6,7.1,10.1,31.9,4.3,12.1,9.1,12.4,19.6,16.8,31.2,42.0,13.3
134,30.4,0.0,0.8,230.0,91,993.9,0.7,2.94,39.1,340.0,42.9,338.0,43.9,59.4,11.7,7.4,6.9,10.2,31.4,4.0,11.8,8.4,11.4,19.4,17.3,31.7,36.6,14.7
135,29.1,0.0,2.4,230.0,90,994.5,0.6,2.04,35.2,340.0,40.1,330.0,41.0,49.9,11.9,7.3,7.3,10.4,31.5,4.2,12.8,8.5,11.7,19.9,17.9,32.9,40.5,14.9
136,29.0,0.0,3.1,200.0,93,994.5,0.2,1.33,33.7,403.0,41.4,384.0,42.1,49.4,13.6,8.8,12.1,12.5,38.1,6.4,17.2,13.9,18.6,29.8,22.0,49.9,54.6,20.0
137,28.7,0.0,2.5,230.0,94,994.7,0.3,1.07,32.1,253.0,38.2,266.0,39.4,60.7,9.3,5.1,9.1,10.4,26.3,6.7,18.2,6.9,9.5,17.5,24.0,46.4,41.6,14.1
138,28.5,0.0,2.6,250.0,95,994.9,0.9,1.39,30.9,63.0,31.4,59.0,29.9,4.8,2.0,1.0,1.1,1.8,5.0,1.1,2.5,1.8,2.2,4.4,3.5,6.3,7.2,3.0
139,27.2,0.0,1.8,250.0,97,995.6,0.6,0.68,28.6,62.0,30.1,58.0,28.5,2.9,1.7,0.7,0.8,1.2,4.1,0.9,1.8,1.3,1.7,3.5,2.6,4.5,4.9,2.0
140,26.5,0.0,0.8,230.0,99,995.9,0.0,0.14,26.8,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,26.3,0.0,0.0,0.0,99,996.4,0.0,0.0,26.4,0.0,26.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,25.6,0.0,0.0,0.0,99,996.5,0.0,0.0,25.5,0.0,25.9,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,26.2,0.0,0.0,0.0,99,996.5,0.0,0.0,25.9,0.0,26.6,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,26.1,0.0,0.0,0.0,99,996.4,0.0,0.0,25.9,0.0,26.1,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,26.0,0.0,0.0,0.0,99,996.2,0.0,0.0,25.7,0.0,26.3,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,25.8,0.0,0.1,0.0,99,996.0,0.0,0.0,25.7,0.0,25.9,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,25.9,0.0,0.2,0.0,99,995.9,0.0,0.0,25.5,0.0,26.1,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,25.9,0.0,1.5,230.0,99,995.7,0.0,0.0,25.5,0.0,26.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,25.6,0.0,0.9,200.0,99,995.5,0.0,0.0,25.4,0.0,26.2,0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,25.5,0.0,0.2,0.0,99,995.6,0.0,0.07,25.5,6.0,25.8,5.0,24.4,0.0,0.0,0.0,0.0,-0.2,-0.4,0.2,0.0,0.0,0.0,0.5,0.0,-0.1,0.6,0.2
151,25.8,0.0,0.0,0.0,99,996.1,0.0,0.13,25.9,17.0,25.9,16.0,24.4,-0.6,0.4,0.0,0.0,-0.0,0.2,0.4,0.6,0.3,0.0,0.6,0.0,0.3,1.7,0.6
152,25.9,0.0,0.8,180.0,99,996.1,0.0,0.17,26.1,62.0,27.1,58.0,25.6,4.4,2.0,1.1,0.0,1.2,4.4,1.0,2.0,1.5,2.0,3.8,2.9,5.2,5.8,2.5
153,26.4,0.0,1.3,180.0,99,996.3,0.0,0.44,27.5,59.0,28.0,55.0,27.0,5.4,1.9,1.0,0.9,1.4,4.2,0.9,2.1,1.4,1.8,3.6,2.8,5.0,5.8,2.2
154,27.2,0.0,1.8,230.0,99,996.4,0.0,0.57,28.5,158.0,33.3,148.0,31.3,19.0,5.4,3.3,3.3,4.2,13.7,2.1,4.9,3.8,5.1,8.8,7.3,13.4,13.9,4.9
155,27.3,0.0,2.6,230.0,99,996.3,0.0,0.72,29.6,209.0,32.3,201.0,31.3,25.8,7.0,4.3,2.6,5.2,18.7,2.0,5.7,4.4,5.8,9.7,9.5,15.4,16.1,6.0
156,27.3,0.0,2.6,230.0,99,996.3,0.0,0.7,29.6,106.0,30.6,100.0,29.7,11.0,3.7,2.2,2.8,3.2,8.9,1.7,4.2,2.8,3.8,7.4,5.8,11.0,12.8,5.6
157,27.3,0.0,3.4,230.0,99,995.6,0.0,0.41,28.8,178.0,32.1,168.0,31.1,22.2,6.4,3.9,3.5,5.1,16.5,2.2,6.3,4.1,5.8,10.2,8.8,16.1,17.8,6.9
158,28.5,0.0,2.6,230.0,98,995.1,0.1,1.11,32.8,391.0,41.4,371.0,45.1,43.3,13.2,8.3,9.5,12.4,33.9,5.1,14.9,10.0,13.9,23.9,20.2,40.3,49.9,22.0
159,30.0,0.0,2.8,230.0,92,995.0,0.5,2.16,36.6,761.0,48.2,784.0,50.6,86.5,19.4,14.5,14.4,18.7,71.1,8.2,23.8,16.1,21.9,38.7,31.7,61.9,71.8,30.9
160,29.9,0.0,1.9,230.0,91,995.1,0.6,1.84,34.9,468.0,43.8,452.0,45.0,43.3,15.5,8.8,9.3,14.1,43.2,5.9,13.9,11.6,16.4,26.5,21.8,41.1,33.9,13.4
161,29.8,0.0,2.7,270.0,96,995.3,0.2,1.16,33.6,104.0,34.9,101.0,34.0,10.4,3.4,2.0,2.2,3.0,8.5,1.5,3.8,2.6,3.4,6.4,5.2,9.7,11.4,4.7
162,28.8,0.0,1.6,230.0,99,995.5,0.0,0.72,31.6,35.0,32.6,37.0,31.3,2.8,1.1,0.4,0.0,0.5,2.2,0.6,1.5,0.8,1.0,1.9,1.8,3.1,4.2,1.4
163,28.1,0.0,1.9,230.0,99,995.8,0.0,0.26,29.3,17.0,30.2,16.0,28.5,-0.5,0.2,0.0,0.0,-0.0,-0.1,0.4,0.5,0.0,0.0,0.6,0.0,0.0,1.3,0.2
164,27.6,0.0,1.6,270.0,99,996.2,0.0,0.09,28.1,0.0,29.4,0.0,28.3,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,27.3,0.0,2.2,230.0,99,997.0,0.0,0.0,27.4,0.0,28.4,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,27.0,0.0,2.2,250.0,99,997.7,0.0,0.0,27.0,0.0,28.2,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,26.6,0.0,2.7,230.0,99,997.8,0.0,0.0,26.7,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,26.5,0.0,1.5,200.0,99,997.5,0.0,0.0,26.6,0.0,27.8,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,26.4,0.0,2.0,200.0,99,997.0,0.0,0.0,26.4,0.0,27.8,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,26.3,0.0,1.9,200.0,99,996.7,0.0,0.0,26.1,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,26.2,0.0,0.6,250.0,99,996.7,0.0,0.0,25.6,0.0,26.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,25.9,0.0,2.2,230.0,99,996.6,0.0,0.0,25.4,0.0,26.5,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,25.8,0.0,1.5,230.0,99,997.2,0.0,0.0,25.5,0.0,26.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,25.9,0.0,0.4,0.0,99,997.8,0.0,0.07,25.5,0.0,26.8,0.0,25.6,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,22.9,6.4,3.7,200.0,99,996.0,0.0,0.08,24.0,45.0,23.0,43.0,21.7,3.0,1.5,0.7,0.7,0.9,3.3,0.8,1.6,1.1,1.5,2.9,2.2,3.9,4.4,1.8
176,23.8,0.0,1.5,200.0,99,995.5,0.1,0.47,25.5,112.0,25.4,104.0,25.6,10.3,3.7,2.2,2.1,2.8,9.1,1.5,3.5,2.6,3.5,6.3,5.2,9.3,9.8,4.2
177,25.8,0.0,1.4,200.0,98,996.6,0.3,1.0,29.1,595.0,31.1,487.0,35.3,61.7,20.7,14.0,9.1,6.7,43.2,4.5,14.7,13.0,16.0,17.0,15.6,24.0,45.8,20.2
178,28.0,0.0,1.2,180.0,88,997.0,0.9,2.45,34.9,558.0,42.3,494.0,43.7,65.9,17.9,12.5,5.2,13.2,46.1,5.7,16.7,12.5,17.2,28.5,24.9,46.6,47.4,18.9
179,27.8,0.0,1.2,70.0,95,997.2,0.3,1.74,34.2,217.0,31.8,186.0,32.2,18.4,6.9,4.5,2.1,5.2,16.8,2.6,6.2,5.2,7.1,11.9,9.6,17.9,18.1,8.7
180,27.9,0.0,1.5,50.0,95,997.6,0.1,1.19,32.9,1004.0,43.0,953.0,48.4,114.0,31.6,20.9,9.7,25.7,86.0,9.8,31.1,21.3,31.9,52.5,48.1,88.0,84.9,37.2
181,30.6,0.0,0.3,0.0,83,997.2,1.0,3.27,39.4,1027.0,45.8,1055.0,62.5,110.4,30.4,19.1,4.3,22.1,88.7,9.9,16.7,22.4,29.7,39.9,42.8,56.4,41.2,19.4
182,31.1,0.0,1.7,200.0,83,997.2,0.8,2.96,39.4,322.0,45.4,317.0,47.8,43.5,10.5,6.6,3.0,9.9,29.1,3.8,15.5,8.1,10.7,18.1,16.2,30.3,55.9,14.3
183,30.7,0.0,2.5,230.0,79,997.2,0.9,2.76,38.3,317.0,39.1,301.0,39.5,40.5,11.0,6.8,3.5,10.5,29.5,4.3,11.9,8.6,11.7,20.1,17.4,32.6,38.1,15.1
184,31.4,0.0,2.9,250.0,74,997.0,0.9,2.26,37.7,561.0,44.5,558.0,44.9,34.9,15.0,10.6,5.9,18.0,52.3,8.0,11.5,17.4,22.8,33.7,18.2,56.4,31.1,23.3
185,30.6,0.0,2.9,230.0,79,997.3,0.7,1.53,34.8,454.0,37.6,450.0,36.8,24.5,9.1,8.0,1.7,6.8,40.3,2.8,6.7,6.2,8.0,14.3,15.9,20.6,19.3,8.1
186,29.5,0.0,3.0,230.0,87,997.6,0.7,0.95,31.5,112.0,35.6,110.0,36.8,10.9,3.9,2.1,1.1,3.7,11.0,2.6,4.4,4.3,5.6,7.7,6.4,11.8,12.8,5.5
187,28.5,0.0,2.9,230.0,92,997.8,0.6,0.55,29.2,35.0,31.5,31.0,29.9,0.7,0.8,0.0,0.0,0.5,1.6,0.6,1.1,0.8,1.0,0.9,1.5,2.5,3.2,1.3
188,28.1,0.0,1.9,230.0,97,998.5,0.0,0.11,27.9,0.0,28.2,0.0,26.1,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,27.2,0.0,1.6,250.0,99,998.9,0.0,0.0,27.1,0.0,28.2,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,26.5,0.0,1.2,230.0,99,999.2,0.0,0.0,26.4,0.0,27.4,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,26.7,0.0,1.6,200.0,99,999.1,0.0,0.0,26.0,0.0,26.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,26.3,0.0,0.3,0.0,99,999.1,0.0,0.0,25.7,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,26.5,0.0,0.0,0.0,99,999.3,0.0,0.0,25.9,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,26.3,0.0,0.0,0.0,99,998.6,0.0,0.0,25.4,0.0,26.7,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,26.0,0.0,0.5,180.0,99,998.6,0.0,0.0,25.3,0.0,26.1,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,26.0,0.0,1.6,230.0,99,998.5,0.0,0.0,25.3,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,26.1,0.0,0.0,0.0,99,998.6,0.0,0.0,25.5,0.0,26.9,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,26.1,0.0,0.4,0.0,99,999.5,0.0,0.07,25.6,7.0,27.1,8.0,25.6,0.0,0.0,0.0,0.0,-0.2,-0.4,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.7,0.0
199,25.8,0.0,2.1,250.0,99,1000.4,0.0,0.14,25.8,0.0,27.2,0.0,25.6,0.0,0.0,0.0,0.0,-0.3,-1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,-0.0
200,25.3,0.1,1.8,200.0,99,1000.0,0.0,0.14,26.1,97.0,27.1,87.0,25.6,8.8,3.3,2.0,1.9,2.5,7.7,1.3,3.3,2.2,3.2,6.2,4.9,9.2,9.2,3.8
201,25.7,0.3,0.7,200.0,99,999.2,0.0,0.32,27.0,91.0,26.9,89.0,25.8,11.7,3.4,1.8,1.4,2.4,7.8,1.1,3.3,2.0,2.8,5.5,4.9,8.4,8.2,2.9
202,26.8,0.0,0.0,0.0,99,1000.3,0.0,0.7,28.9,164.0,32.7,157.0,31.1,21.4,5.9,3.6,4.5,5.1,14.4,2.4,6.4,4.4,6.1,11.0,9.1,17.2,18.6,8.5
203,27.2,0.2,0.3,0.0,99,999.1,0.1,0.92,30.1,44.0,31.3,40.0,31.3,1.8,1.4,0.9,1.0,1.0,2.8,0.9,1.8,1.2,1.7,3.4,2.4,4.6,4.6,2.0
204,22.4,36.0,1.6,270.0,99,1000.6,0.0,0.47,24.6,0.0,22.7,0.0,20.2,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,23.5,15.9,0.0,0.0,99,999.6,0.0,0.43,25.9,167.0,25.2,163.0,25.6,21.1,6.6,4.0,4.2,5.6,16.6,2.4,6.0,4.4,6.0,11.2,9.6,17.9,10.7,4.6
206,22.9,13.3,0.0,0.0,99,999.7,0.0,0.37,24.5,142.0,24.4,127.0,24.2,7.8,4.9,3.2,2.3,3.3,12.8,1.9,3.1,3.8,5.0,7.6,5.7,10.6,9.2,4.7
207,23.3,1.2,0.0,0.0,99,999.0,0.0,0.41,25.5,51.0,24.0,49.0,23.0,3.9,1.9,1.0,0.8,1.0,4.4,0.9,1.8,1.4,1.8,3.5,2.6,4.7,4.9,2.1
208,23.4,0.6,0.0,0.0,99,998.8,0.0,0.29,24.9,55.0,23.6,51.0,22.8,4.7,1.9,0.9,0.8,1.0,4.4,0.8,2.0,1.2,1.7,3.5,2.7,4.8,5.4,2.0
209,23.2,19.9,0.0,0.0,99,998.9,0.0,0.26,24.3,63.0,23.8,58.0,22.9,3.7,2.1,1.1,0.0,1.2,4.8,0.9,1.6,1.5,2.0,3.6,2.6,4.6,4.4,2.1
210,24.8,0.1,0.0,0.0,99,997.9,0.0,0.28,25.2,4.0,23.6,4.0,22.9,0.0,0.0,0.0,0.0,-0.3,-0.5,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
211,25.1,0.0,0.0,0.0,99,998.2,0.0,0.11,25.0,1.0,23.9,0.0,22.9,0.0,0.0,0.0,0.0,-0.3,-0.7,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
212,25.2,0.0,0.0,0.0,99,998.2,0.0,0.08,25.0,0.0,24.0,0.0,22.9,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,25.0,0.0,0.0,0.0,99,998.2,0.0,0.0,24.9,0.0,24.9,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,25.6,0.0,0.8,250.0,99,999.1,0.0,0.0,24.9,0.0,24.7,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,25.1,0.0,0.9,230.0,99,999.1,0.0,0.0,25.0,0.0,25.5,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,25.0,0.0,1.5,250.0,99,999.0,0.0,0.0,24.9,0.0,25.4,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,24.9,1.8,0.9,270.0,99,998.0,0.0,0.0,24.8,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,24.8,0.1,0.0,0.0,99,997.5,0.0,0.0,24.9,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,24.8,0.0,0.8,200.0,99,997.4,0.0,0.0,25.0,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,24.7,0.0,1.7,230.0,99,997.4,0.0,0.0,24.8,0.0,25.1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,24.3,0.2,2.6,230.0,99,998.3,0.0,0.0,24.7,0.0,24.8,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,23.9,0.7,1.2,230.0,99,998.2,0.0,0.06,24.4,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
223,23.7,0.0,1.7,230.0,99,998.7,0.0,0.1,24.5,7.0,25.1,7.0,23.0,0.0,0.0,0.0,0.0,-0.1,-0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.3
224,24.1,0.0,0.7,230.0,99,998.9,0.0,0.15,25.0,62.0,26.7,59.0,25.6,5.4,2.0,1.0,0.6,1.0,4.6,0.8,1.7,1.2,1.6,3.0,2.4,4.0,4.7,1.7
225,24.7,0.0,1.3,230.0,99,998.9,0.0,0.32,26.0,90.0,27.2,86.0,25.8,8.6,3.1,1.7,1.8,2.2,7.4,1.3,3.1,2.2,2.9,5.4,4.3,7.9,8.7,3.1
226,24.8,0.0,1.2,230.0,99,998.9,0.0,0.31,26.3,129.0,28.0,118.0,26.9,10.8,4.3,2.7,1.9,2.8,10.7,1.5,3.4,3.2,4.1,6.3,5.2,9.1,10.3,4.3
227,25.3,0.0,1.3,250.0,99,999.0,0.0,0.31,26.8,100.0,28.6,98.0,28.3,11.8,3.7,2.0,0.6,2.3,8.8,1.2,3.4,2.3,3.0,5.6,5.2,8.1,9.9,3.6
228,25.6,0.0,2.3,230.0,99,998.8,0.0,0.51,27.9,102.0,29.2,105.0,28.3,11.0,3.6,2.2,2.1,2.7,9.5,1.4,3.7,2.4,3.2,6.3,5.3,9.7,8.4,3.9
229,26.8,0.0,1.8,230.0,99,998.2,0.0,1.18,30.7,225.0,31.5,224.0,31.1,28.3,8.5,5.1,4.3,6.5,22.4,2.8,7.2,5.4,7.4,12.7,11.4,20.1,20.6,8.4
230,27.4,0.0,2.0,230.0,99,998.0,0.0,1.26,32.1,228.0,36.1,217.0,34.0,27.7,7.8,5.1,5.6,7.3,20.4,3.1,8.9,5.9,8.0,14.1,12.0,22.7,25.9,11.0
231,27.4,0.0,1.7,230.0,99,997.9,0.1,1.39,31.7,113.0,34.3,119.0,33.8,14.7,4.0,2.5,2.6,4.2,10.3,1.7,5.2,2.9,3.9,7.6,6.7,12.3,21.8,6.6
232,28.2,0.0,4.0,200.0,99,997.8,0.1,1.13,32.8,299.0,35.8,290.0,36.6,32.8,10.4,6.6,7.0,10.8,28.4,4.7,10.2,8.0,11.1,19.1,16.6,31.8,26.8,12.1
233,27.2,0.0,2.4,230.0,99,997.6,0.2,1.2,31.0,114.0,30.8,110.0,29.9,10.7,3.9,2.3,2.2,3.1,9.4,1.6,3.8,2.8,3.8,6.7,5.7,10.2,9.0,4.5
234,26.9,0.0,1.7,230.0,99,998.0,0.0,0.26,28.9,65.0,30.1,58.0,28.4,3.2,1.9,1.1,1.2,1.3,4.1,1.0,2.0,1.6,2.2,4.0,2.9,5.5,5.4,2.6
235,26.7,0.0,1.6,200.0,99,998.3,0.0,0.17,28.1,16.0,29.7,16.0,28.4,-0.6,0.3,0.0,0.0,0.0,0.1,0.4,0.7,0.0,0.2,0.6,0.0,0.3,1.8,0.5
236,26.5,0.0,1.9,230.0,99,998.4,0.0,0.08,27.2,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,26.5,0.0,0.8,230.0,99,998.7,0.0,0.0,26.7,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,26.0,0.0,1.1,230.0,99,999.1,0.0,0.0,26.2,0.0,26.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,25.9,0.0,0.1,0.0,99,999.3,0.0,0.0,26.0,0.0,26.6,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,26.2,0.0,1.6,200.0,99,999.2,0.0,0.0,26.0,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,26.1,0.0,0.6,200.0,99,999.1,0.0,0.0,26.0,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
