,AirTempC,RainfallMm,WindSpeedMs,WindDirection,HumidityPercent,PressureHpa,SunshineHours,SolarRadiationMJm2,GroundTempC,HorizontalSurfaceTemp,OutdoorTemp,InclinedSurfaceTemp,ModuleTemp,SoccerField,StudentCenter,CentralWarehouse,AcademicBuilding,DasanBuilding,FacilitiesManagement,CollegeC,AnimalLab,MainLibrary,LGLibrary,RenewableEnergy,SamsungEnvBuilding,CentralResearchEquip,IndustryCollab,DormB
122,26.0,0.0,0.1,0,99,999.2,0.0,0.0,26.6,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,25.8,0.0,0.6,180,99,999.2,0.0,0.0,26.5,0.0,26.5,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,26.1,0.0,0.6,230,99,999.7,0.0,0.0,26.3,0.0,25.9,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,25.4,0.0,1.5,180,99,999.6,0.0,0.0,26.0,0.0,26.2,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,25.5,0.0,1.4,70,99,999.5,0.0,0.09,26.1,50.0,26.5,29.0,25.3,1.0,1.1,0.6,0.5,0.2,1.4,0.5,1.1,0.7,0.9,1.1,0.0,0.9,3.0,1.2
127,26.1,0.0,0.6,50,99,1000.1,0.2,0.31,26.5,60.0,28.2,40.0,25.6,2.8,2.0,1.3,0.9,0.4,2.9,0.7,1.7,1.1,1.3,3.2,2.2,4.0,4.8,1.9
128,27.8,0.0,0.8,200,96,1000.7,0.8,1.09,28.5,393.0,32.7,281.0,34.2,19.6,9.8,10.3,9.5,7.5,25.5,3.9,9.1,7.9,9.9,20.5,15.4,29.9,23.4,14.0
129,28.8,0.0,0.9,180,92,1000.6,1.0,1.62,31.1,265.0,38.6,229.0,42.2,22.7,9.0,6.8,11.3,7.2,21.3,5.3,7.9,7.3,14.2,16.3,12.2,24.4,23.6,19.4
130,29.5,0.0,1.2,200,86,1000.3,0.7,1.73,32.7,480.0,39.3,579.0,43.4,71.6,13.8,16.3,15.0,18.2,48.4,7.6,21.7,16.9,23.0,37.9,33.4,61.7,62.3,26.1
131,30.8,0.0,3.4,230,79,1000.3,0.9,2.56,35.8,433.0,39.4,408.0,43.1,45.9,16.3,9.6,8.4,12.0,40.6,11.4,11.8,22.7,21.3,27.6,19.8,37.7,32.1,13.8
132,31.4,0.0,2.0,180,74,1000.0,0.4,1.98,34.8,379.0,44.3,364.0,50.6,123.3,13.8,8.5,7.8,12.8,37.0,4.6,27.7,10.2,13.2,27.1,22.1,60.9,92.3,14.1
133,32.4,0.0,1.8,200,70,999.5,0.7,2.8,37.5,288.0,42.9,275.0,50.0,101.5,0.0,6.3,24.4,22.4,26.3,10.4,36.8,7.7,10.9,56.7,27.1,103.2,91.1,27.0
134,33.0,0.0,2.4,200,63,998.7,0.8,2.68,37.5,269.0,42.5,262.0,48.9,42.1,9.9,5.7,5.5,7.8,24.8,3.2,9.6,6.6,9.0,15.4,13.7,25.3,27.5,11.1
135,32.5,0.0,1.9,140,65,998.4,0.8,2.47,35.1,886.0,42.4,924.0,48.0,110.7,32.5,18.9,19.8,27.6,91.3,10.8,30.4,23.5,28.8,52.6,47.7,90.0,89.3,38.3
136,32.6,0.0,2.1,160,67,998.3,0.7,1.78,35.0,103.0,35.8,109.0,36.8,81.4,4.3,2.2,2.1,3.8,10.8,1.7,5.1,3.2,4.1,7.5,6.6,11.9,17.1,5.6
137,32.8,0.0,4.2,200,62,998.5,0.9,1.76,33.6,336.0,38.7,353.0,42.4,47.5,12.5,5.4,5.9,10.2,34.1,5.0,11.3,8.3,9.9,20.4,17.4,33.2,29.9,12.4
138,32.1,0.0,3.2,200,66,998.7,1.0,1.53,32.2,34.0,35.6,36.0,36.8,20.9,7.2,1.6,4.7,7.0,23.5,3.3,9.0,7.1,7.8,14.8,12.6,25.6,25.9,11.3
139,30.0,0.0,2.5,180,77,999.3,0.5,0.73,30.3,31.0,33.2,29.0,31.3,1.0,1.0,0.0,0.0,0.3,1.5,0.6,1.0,0.7,0.9,0.9,0.0,0.9,2.8,1.1
140,29.1,0.0,2.5,180,83,999.7,0.0,0.1,28.8,0.0,31.3,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,28.6,0.0,2.7,200,88,1000.4,0.0,0.0,28.3,0.0,30.6,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,28.2,0.0,2.8,180,89,1000.6,0.0,0.0,27.6,0.0,29.4,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,27.8,0.0,2.6,180,93,1000.6,0.0,0.0,27.3,0.0,29.2,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,28.0,0.0,2.6,180,89,1000.3,0.0,0.0,26.9,0.0,28.3,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,27.5,0.0,3.0,200,94,1000.6,0.0,0.0,26.8,0.0,29.3,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,27.4,0.0,2.4,200,94,1000.7,0.0,0.0,26.7,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,27.4,0.0,2.5,180,95,1000.2,0.0,0.0,26.5,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,27.2,0.0,2.7,180,97,1000.1,0.0,0.0,26.3,0.0,27.9,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,27.2,0.0,2.6,180,96,1000.2,0.0,0.0,26.2,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,27.0,0.0,2.7,180,97,1000.3,0.0,0.08,26.2,28.0,28.5,9.0,25.8,0.0,0.4,0.0,0.0,-0.1,-0.3,0.4,0.5,0.3,0.0,0.0,0.0,0.0,1.5,0.5
151,27.3,0.0,2.6,180,96,1000.2,0.7,0.39,26.5,209.0,34.1,78.0,28.3,4.7,5.6,4.5,2.5,0.9,3.4,0.7,2.0,1.5,1.6,5.3,2.8,5.0,5.3,2.2
152,29.1,0.0,2.3,200,84,1000.2,1.0,1.19,28.9,420.0,38.2,279.0,36.6,31.7,14.5,11.0,7.6,5.3,23.8,3.0,8.7,7.0,6.9,17.3,13.8,25.2,25.6,10.8
153,30.0,0.0,3.6,200,80,999.9,1.0,1.89,31.8,187.0,38.7,171.0,41.0,32.2,7.2,4.7,6.7,5.3,16.5,6.8,13.5,5.0,8.0,12.9,9.8,19.1,57.2,24.3
154,31.3,0.0,3.5,200,74,999.6,1.0,2.58,36.1,999.0,39.0,893.0,42.7,33.5,34.9,24.1,20.7,10.3,85.3,9.0,13.4,10.3,11.8,25.9,32.9,56.1,52.4,22.0
155,32.7,0.0,3.3,200,70,999.3,1.0,3.18,40.2,990.0,42.0,931.0,48.3,106.4,34.8,23.2,20.1,17.5,90.1,11.1,22.0,20.3,34.5,50.4,43.8,76.4,5.2,9.6
156,32.4,0.0,4.0,200,68,999.0,0.9,2.94,40.0,364.0,38.4,346.0,41.6,41.7,13.8,8.6,8.7,27.2,34.2,5.0,18.3,9.6,15.5,55.6,51.4,69.9,36.0,15.7
157,31.5,0.0,3.9,180,69,998.7,0.3,1.72,35.6,232.0,37.6,212.0,40.9,24.9,8.5,5.2,5.9,6.8,20.3,3.1,8.4,6.1,8.3,14.5,12.1,23.0,25.2,11.1
158,30.4,0.0,3.6,180,76,998.7,0.0,0.92,33.1,52.0,33.0,48.0,31.3,2.2,1.7,0.9,0.8,1.2,3.4,0.9,1.8,1.3,1.7,3.3,2.4,4.6,4.9,2.1
159,31.0,0.0,3.4,200,78,998.5,0.0,1.25,35.1,420.0,39.2,388.0,43.6,41.3,14.9,9.0,8.0,11.4,38.1,4.9,12.0,11.6,17.2,22.1,20.1,35.3,33.8,14.4
160,30.5,0.0,2.7,230,81,998.2,0.3,1.59,34.0,114.0,34.7,106.0,35.4,12.1,4.4,2.7,2.9,3.2,9.7,1.7,4.5,3.1,4.2,7.7,6.2,11.8,12.8,5.7
161,29.7,0.0,2.4,200,86,997.9,0.0,0.45,31.5,35.0,32.5,32.0,31.3,1.1,1.1,0.5,0.0,0.6,1.8,0.6,1.2,0.8,1.0,1.0,1.6,2.9,3.4,1.4
162,29.3,0.0,3.8,200,89,997.7,0.0,0.29,30.2,26.0,27.2,22.0,25.8,0.2,0.9,0.3,0.0,0.3,1.1,0.5,0.9,0.7,0.8,1.0,0.0,0.8,2.6,1.1
163,28.2,0.0,3.0,200,98,997.9,0.0,0.13,28.9,0.0,27.1,0.0,25.8,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0
164,26.5,1.1,1.6,230,99,998.2,0.0,0.06,28.3,0.0,26.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,26.9,1.6,0.8,200,99,998.3,0.0,0.0,28.4,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,26.7,0.0,1.6,270,99,998.7,0.0,0.0,28.0,0.0,26.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,26.2,2.2,1.5,200,99,998.4,0.0,0.0,27.7,0.0,26.5,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,26.1,0.0,1.7,230,99,998.1,0.0,0.0,27.8,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,26.1,0.0,1.5,230,99,997.9,0.0,0.0,27.7,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,26.0,0.0,2.3,250,99,997.6,0.0,0.0,27.6,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,26.0,0.0,2.6,230,99,997.0,0.0,0.0,27.4,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,25.9,0.0,2.5,230,99,997.0,0.0,0.0,27.3,0.0,26.2,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,25.8,0.0,1.2,250,99,997.0,0.0,0.0,27.2,0.0,26.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,25.7,0.0,1.8,230,99,996.9,0.0,0.07,27.2,8.0,26.5,8.0,25.6,0.0,0.0,0.0,0.0,-0.3,-0.3,0.2,0.3,0.0,0.0,0.6,0.0,0.0,0.8,0.2
175,26.1,0.0,1.0,230,99,997.1,0.0,0.18,27.6,119.0,28.1,107.0,28.3,10.6,4.6,2.7,2.7,3.0,9.4,1.5,4.1,2.7,3.6,7.1,5.8,10.8,12.0,5.0
176,26.6,0.0,1.5,230,99,997.4,0.0,0.32,28.1,75.0,29.9,66.0,28.5,3.5,2.5,1.3,1.0,1.1,5.2,0.9,1.7,1.5,1.9,3.3,2.4,4.3,4.9,2.4
177,27.5,0.0,1.0,250,99,997.2,0.0,0.55,29.2,97.0,31.4,87.0,31.3,7.3,3.2,1.9,1.8,2.1,7.3,1.2,3.1,2.2,2.8,5.1,4.0,7.5,8.8,3.9
178,27.9,0.0,1.1,230,98,996.9,0.0,0.86,29.9,195.0,32.6,179.0,31.3,20.1,7.5,4.4,3.6,5.0,17.8,2.4,5.4,4.9,6.6,10.8,9.0,16.3,14.8,6.7
179,27.8,0.0,1.0,230,98,996.5,0.0,0.58,29.4,70.0,30.9,65.0,31.3,6.2,2.7,1.5,1.6,1.8,5.6,1.2,2.7,2.0,2.6,4.9,3.8,7.0,7.7,3.4
180,26.6,0.3,0.6,20,99,996.2,0.0,0.28,28.7,85.0,26.9,79.0,25.8,10.8,3.5,2.0,2.3,2.7,8.0,1.4,3.9,2.5,3.4,6.5,5.3,9.9,10.8,4.5
181,25.8,4.5,0.5,230,99,996.2,0.0,0.37,28.3,116.0,29.4,109.0,29.2,14.8,4.6,2.7,3.0,3.6,10.4,1.9,4.7,3.3,4.6,8.0,6.6,12.2,13.6,5.9
182,26.5,0.0,0.8,250,99,995.7,0.0,0.66,29.2,41.0,27.0,36.0,25.7,1.2,1.5,0.8,1.1,1.0,2.6,0.9,1.6,1.2,1.7,3.4,2.3,4.4,4.6,2.5
183,27.2,0.0,0.8,360,99,995.1,0.0,1.1,29.9,803.0,40.9,835.0,47.9,99.4,28.4,17.0,19.7,26.2,81.1,10.0,28.8,22.1,29.2,49.5,44.8,84.6,83.8,35.4
184,29.4,0.0,1.5,270,92,994.7,0.4,1.71,32.3,627.0,36.8,648.0,40.8,63.3,22.0,11.7,11.5,12.8,61.8,7.3,21.2,17.2,22.2,31.4,19.3,41.1,54.7,26.9
185,29.1,0.0,1.1,320,83,994.2,0.4,1.22,30.9,207.0,38.3,198.0,42.1,35.5,8.4,3.9,6.7,9.3,21.0,3.3,10.7,7.8,10.1,17.2,13.0,25.9,31.2,14.9
186,29.4,0.0,1.1,270,81,993.9,0.7,1.07,30.3,79.0,33.0,82.0,36.8,23.1,7.1,2.3,5.0,3.9,22.8,3.3,9.2,6.4,7.2,8.9,6.1,14.0,25.9,11.5
187,28.5,0.0,0.7,270,81,994.2,0.4,0.53,28.9,69.0,30.1,52.0,28.4,2.2,1.5,0.4,1.0,1.4,4.4,0.9,2.3,1.7,2.0,4.1,3.0,5.0,6.4,2.7
188,27.1,0.0,0.8,290,93,994.8,0.1,0.12,27.5,0.0,25.9,0.0,23.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,26.0,0.0,0.4,0,97,995.2,0.0,0.0,26.6,0.0,24.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,24.9,0.0,0.0,0,99,995.5,0.0,0.0,25.9,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,24.9,0.0,1.1,250,99,995.3,0.0,0.0,25.7,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,24.4,0.0,1.5,270,99,995.1,0.0,0.0,25.5,0.0,22.6,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,23.9,0.0,2.1,250,99,994.9,0.0,0.0,25.2,0.0,23.3,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,24.0,0.0,0.5,290,99,994.8,0.0,0.0,25.4,0.0,23.2,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,23.8,0.0,0.3,0,99,994.4,0.0,0.0,25.3,0.0,23.6,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,24.0,0.0,0.2,0,99,994.4,0.0,0.0,25.3,0.0,23.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,23.9,0.0,0.4,0,99,994.8,0.0,0.0,25.1,0.0,24.1,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,23.9,0.0,0.6,320,99,995.4,0.0,0.07,25.2,3.0,23.7,3.0,22.8,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.7,0.1
199,23.8,0.0,0.3,0,99,995.7,0.0,0.17,25.4,37.0,25.1,37.0,24.2,2.4,1.4,0.7,0.5,0.9,2.9,0.7,1.7,1.0,1.3,2.9,2.1,3.9,5.0,2.0
200,24.5,0.0,1.0,340,98,995.7,0.3,0.71,26.4,398.0,34.5,266.0,31.1,31.0,13.7,10.6,7.4,5.3,22.9,3.0,8.4,6.7,6.9,16.7,13.1,23.9,24.7,10.7
201,26.3,0.0,0.4,0,96,995.6,0.4,1.09,28.5,473.0,32.5,376.0,35.2,62.6,23.7,14.5,12.8,13.3,38.4,6.1,16.7,13.6,17.5,31.1,26.8,49.3,48.8,21.2
202,26.7,0.0,0.8,140,88,995.5,0.6,1.65,29.6,814.0,38.6,720.0,44.9,85.3,28.1,19.2,16.3,18.5,69.2,7.2,7.1,18.1,24.3,36.0,34.2,44.9,20.4,27.0
203,27.6,0.0,1.4,90,86,995.3,0.2,1.41,30.2,285.0,35.5,262.0,40.9,31.0,10.2,6.4,7.8,7.8,24.8,3.5,9.1,7.0,9.5,16.5,13.6,25.6,26.6,15.7
204,27.7,0.0,1.1,50,84,995.2,0.1,1.45,30.6,539.0,35.5,527.0,45.0,106.6,21.1,12.1,15.4,14.2,52.0,8.1,17.1,13.9,21.0,37.0,23.6,53.9,67.0,35.4
205,28.1,0.0,1.3,50,84,995.0,0.1,1.54,30.6,438.0,37.0,413.0,40.2,49.9,16.3,9.9,8.1,12.1,41.3,4.8,13.7,10.7,14.4,23.5,20.8,37.9,38.6,15.4
206,30.0,0.0,1.1,70,79,994.6,0.4,2.12,34.8,950.0,36.8,974.0,50.4,111.7,32.5,19.5,15.2,27.1,90.2,8.1,30.9,24.6,34.2,54.4,47.9,91.5,90.7,17.6
207,30.6,0.0,1.4,50,66,994.5,0.5,2.21,34.4,764.0,38.6,803.0,47.9,95.5,27.4,15.8,16.2,23.6,76.7,9.0,26.5,20.8,28.1,45.1,41.0,76.2,77.6,32.7
208,30.5,0.0,1.7,50,64,994.5,0.9,2.46,32.6,607.0,39.2,642.0,45.3,71.9,22.5,11.8,13.0,19.7,64.3,7.7,21.9,17.5,23.4,37.7,34.2,63.2,63.1,27.3
209,30.9,0.0,1.7,70,64,994.2,0.8,1.7,32.4,416.0,39.8,440.0,44.9,49.8,15.7,6.9,9.0,13.9,42.1,5.8,16.0,12.4,15.1,27.1,24.2,45.9,47.2,19.9
210,30.2,0.0,2.0,70,72,994.1,1.0,1.24,30.7,143.0,34.0,138.0,36.8,15.7,5.7,2.4,4.0,6.0,14.5,2.0,7.6,4.0,4.8,12.6,10.7,21.4,21.5,9.1
211,28.9,0.0,1.5,70,77,994.3,0.6,0.54,29.1,47.0,31.5,41.0,30.3,2.0,1.4,0.4,0.6,0.9,3.2,0.8,1.8,1.3,1.5,3.2,2.3,4.2,5.0,2.0
212,28.1,0.0,1.3,70,84,994.8,0.0,0.13,27.7,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,27.8,0.0,0.2,0,90,995.5,0.0,0.0,27.2,0.0,26.7,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,27.0,0.0,1.1,50,97,996.5,0.0,0.0,26.9,0.0,26.5,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,26.4,0.0,1.1,70,98,997.0,0.0,0.0,26.4,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,25.4,0.0,1.1,70,99,997.1,0.0,0.0,26.1,0.0,25.9,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,25.6,0.0,0.5,50,99,996.6,0.0,0.0,25.8,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,25.4,0.0,0.5,50,99,996.5,0.0,0.0,25.7,0.0,24.4,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,24.8,0.0,0.7,20,99,996.2,0.0,0.0,25.4,0.0,23.7,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,24.5,0.0,0.0,0,99,996.5,0.0,0.0,25.3,0.0,23.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,24.6,0.0,0.3,0,99,996.8,0.0,0.0,25.1,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,24.6,0.0,0.2,0,99,997.2,0.0,0.07,25.2,14.0,24.6,9.0,21.3,0.0,0.3,0.0,0.0,-0.2,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,1.2,0.0
223,25.0,0.0,0.1,0,99,997.3,0.1,0.33,26.1,120.0,26.5,104.0,25.6,12.5,4.5,2.7,2.1,2.8,9.5,1.4,3.9,2.7,3.5,6.7,5.5,10.0,11.3,4.1
224,26.2,0.0,0.2,0,99,998.0,0.6,0.96,27.8,311.0,35.3,229.0,31.3,26.2,9.2,7.8,5.6,5.8,21.0,2.9,8.1,6.3,7.5,12.3,12.2,22.2,23.5,9.6
225,27.7,0.0,0.2,0,94,997.9,1.0,1.73,30.3,501.0,38.2,414.0,39.2,53.3,18.0,12.2,8.9,10.0,39.7,4.5,13.4,10.3,13.3,22.9,20.6,36.2,41.4,16.0
226,29.5,0.0,0.7,20,85,997.9,1.0,2.44,33.2,520.0,38.0,470.0,44.9,61.7,18.5,12.3,12.3,13.3,45.6,5.7,16.2,12.1,16.6,27.9,23.4,45.2,48.3,22.3
227,29.5,0.0,0.9,340,80,998.2,0.5,2.01,31.7,372.0,41.0,348.0,40.8,42.8,13.9,8.6,3.7,10.6,34.6,4.4,12.0,9.4,12.9,21.2,18.3,34.1,34.1,14.6
228,30.7,0.0,0.9,20,77,998.2,0.5,1.99,33.8,961.0,43.7,959.0,54.2,101.1,31.6,20.4,7.1,25.6,85.7,10.0,28.2,22.4,31.9,51.6,45.6,86.1,83.5,18.7
229,32.6,0.0,1.3,230,65,997.8,0.8,2.67,37.9,377.0,50.0,375.0,50.5,49.1,14.1,8.5,3.2,11.7,36.2,4.4,13.4,9.8,13.1,21.5,21.1,35.7,40.3,14.0
230,32.8,0.0,2.3,250,61,997.0,1.0,3.35,38.1,845.0,55.2,875.0,60.0,90.1,27.8,17.1,7.6,22.6,77.2,8.8,24.4,21.1,29.4,44.0,39.5,73.4,77.1,30.2
231,32.6,0.0,1.8,230,62,996.6,0.8,2.62,36.0,774.0,53.8,817.0,56.2,89.6,26.7,15.5,7.4,23.2,75.5,9.0,25.5,20.1,28.2,44.3,40.0,74.5,73.7,30.9
232,32.6,0.0,2.0,160,68,996.2,0.8,1.88,34.7,370.0,44.2,371.0,45.1,51.2,14.2,8.0,4.5,15.5,37.0,5.1,15.7,10.4,14.4,29.6,22.7,46.5,43.9,19.3
233,31.4,0.0,2.7,200,71,996.1,0.1,0.64,32.1,72.0,36.5,68.0,36.8,5.7,2.6,1.4,0.6,1.6,5.4,1.1,2.6,1.8,2.4,4.7,3.7,6.7,7.4,3.2
234,30.9,0.0,4.0,230,69,996.1,0.0,0.51,31.2,80.0,31.4,77.0,31.1,7.8,3.1,1.6,0.7,2.2,6.7,1.3,3.0,2.2,2.9,5.4,4.3,7.9,8.7,3.8
235,29.6,0.0,4.3,230,80,996.8,0.0,0.34,29.9,41.0,32.2,39.0,31.1,1.8,1.4,0.5,0.0,0.7,2.5,0.7,1.4,1.0,1.3,2.4,1.9,3.5,4.1,1.6
236,28.5,0.0,3.4,230,86,997.4,0.0,0.11,28.6,0.0,30.1,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,28.1,0.0,2.5,230,87,997.9,0.0,0.0,28.1,0.0,29.4,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,27.5,0.0,2.4,200,92,998.3,0.0,0.0,27.6,0.0,29.3,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,27.0,0.0,2.1,200,95,998.2,0.0,0.0,27.4,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,26.3,0.0,1.4,200,97,998.2,0.0,0.0,26.9,0.0,25.3,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,24.6,6.9,0.9,110,99,997.7,0.0,0.0,26.4,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,25.0,0.4,0.4,0,99,997.1,0.0,0.0,26.6,0.0,25.4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,24.6,0.0,0.1,0,99,996.9,0.0,0.0,26.5,0.0,25.2,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,24.6,4.4,1.4,200,99,997.1,0.0,0.0,26.2,0.0,24.6,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,24.4,0.6,0.9,180,99,997.3,0.0,0.0,26.2,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
